time,precipitation_sum,rain_sum,et0_fao_evapotranspiration,temperature_2m_mean,temperature_2m_max,precipitation_hours,wind_speed_10m_max,wind_speed_10m_mean,vapour_pressure_deficit_max,shortwave_radiation_sum,relative_humidity_2m_mean,cloud_cover_mean,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean
2018-04-05,0.0,0.0,7.62,25.8,34.7,0.0,17.9,10.2,5.19,27.08,23,9,0.169,0.022,0.194,0.134
2018-04-06,0.0,0.0,7.66,25.7,34.2,0.0,23.2,11.3,4.94,26.69,24,45,0.169,0.02,0.194,0.134
2018-04-07,0.0,0.0,7.52,26.0,34.7,0.0,19.5,11.2,4.93,26.3,30,17,0.169,0.02,0.194,0.134
2018-04-08,0.0,0.0,7.3,26.2,34.3,0.0,17.1,11.1,4.58,26.2,33,0,0.169,0.019,0.194,0.134
2018-04-09,0.0,0.0,6.7,26.2,33.8,0.0,17.8,9.3,4.39,25.25,39,44,0.169,0.019,0.193,0.134
2018-04-10,0.0,0.0,7.54,27.4,36.7,0.0,18.8,9.5,5.39,27.0,36,0,0.169,0.021,0.193,0.134
2018-04-11,0.0,0.0,7.6,27.3,35.8,0.0,20.3,10.2,5.15,27.1,32,6,0.169,0.023,0.194,0.134
2018-04-12,0.0,0.0,8.03,26.0,33.5,0.0,28.6,15.3,4.01,26.87,35,2,0.169,0.023,0.193,0.134
2018-04-13,0.0,0.0,8.4,23.5,30.5,0.0,25.9,14.3,4.26,28.79,28,0,0.17,0.025,0.194,0.135
2018-04-14,0.0,0.0,9.01,23.7,31.7,0.0,20.6,14.6,4.52,29.07,7,0,0.17,0.025,0.194,0.135
2018-04-15,0.0,0.0,8.43,25.4,34.5,0.0,17.0,11.2,5.29,29.03,10,0,0.17,0.026,0.194,0.135
2018-04-16,0.0,0.0,7.87,25.3,34.0,0.0,22.7,11.9,5.03,25.91,20,79,0.17,0.023,0.194,0.135
2018-04-17,0.0,0.0,7.41,23.9,31.2,0.0,21.5,10.2,4.13,27.89,23,29,0.17,0.022,0.194,0.135
2018-04-18,0.0,0.0,7.29,23.4,32.0,0.0,17.7,9.3,4.39,28.12,24,48,0.17,0.022,0.194,0.135
2018-04-19,0.0,0.0,7.69,24.3,32.9,0.0,23.3,10.5,4.59,28.39,24,4,0.169,0.021,0.194,0.135
2018-04-20,0.0,0.0,7.38,22.6,30.1,0.0,24.2,11.1,4.06,28.53,27,39,0.169,0.016,0.193,0.135
2018-04-21,0.0,0.0,7.13,24.4,32.6,0.0,19.2,10.9,4.69,23.66,20,66,0.17,0.022,0.194,0.136
2018-04-22,0.0,0.0,7.75,26.2,33.5,0.0,17.8,9.5,4.73,28.49,22,15,0.17,0.021,0.194,0.136
2018-04-23,0.0,0.0,7.83,26.6,35.2,0.0,19.3,10.0,5.23,27.18,20,78,0.17,0.022,0.194,0.136
2018-04-24,0.0,0.0,8.2,27.7,36.4,0.0,27.1,10.8,5.7,26.58,18,56,0.169,0.021,0.194,0.136
2018-04-25,0.0,0.0,9.04,29.6,37.2,0.0,23.2,12.0,5.55,28.15,15,17,0.169,0.02,0.193,0.136
2018-04-26,0.0,0.0,8.69,29.5,35.6,0.0,19.8,11.6,5.07,27.91,20,45,0.169,0.02,0.193,0.136
2018-04-27,0.0,0.0,7.48,27.8,35.4,0.0,20.0,8.8,5.05,26.51,26,45,0.169,0.02,0.193,0.136
2018-04-28,0.0,0.0,8.11,27.4,35.8,0.0,23.8,10.4,5.19,28.58,27,11,0.169,0.019,0.193,0.136
2018-04-29,0.0,0.0,8.06,25.8,34.8,0.0,26.5,12.3,4.7,28.83,34,0,0.169,0.019,0.193,0.135
2018-04-30,0.0,0.0,7.68,24.1,30.7,0.0,27.5,14.5,3.69,28.75,42,30,0.169,0.02,0.193,0.136
2018-05-01,0.0,0.0,7.27,22.5,29.7,0.0,27.3,14.4,3.21,27.48,37,76,0.169,0.023,0.193,0.136
2018-05-02,0.0,0.0,6.66,20.2,25.5,0.0,18.3,13.0,2.55,28.86,38,24,0.169,0.023,0.193,0.137
2018-05-03,0.0,0.0,6.93,21.8,29.3,0.0,19.4,8.8,3.65,29.85,32,0,0.169,0.023,0.193,0.137
2018-05-04,0.0,0.0,7.65,25.5,34.9,0.0,22.7,9.0,5.24,30.01,31,19,0.169,0.022,0.193,0.137
2018-05-05,0.0,0.0,8.79,28.9,38.1,0.0,20.5,11.3,6.15,29.18,22,59,0.169,0.022,0.193,0.137
2018-05-06,0.0,0.0,8.65,30.3,38.9,0.0,20.5,9.8,6.15,28.85,17,0,0.169,0.021,0.193,0.137
2018-05-07,0.0,0.0,8.76,31.2,39.5,0.0,19.3,9.8,6.6,29.13,17,0,0.169,0.02,0.192,0.137
2018-05-08,0.0,0.0,9.41,30.7,38.7,0.0,26.0,12.3,6.3,29.32,17,1,0.168,0.02,0.192,0.137
2018-05-09,0.0,0.0,8.6,29.4,38.0,0.0,20.9,10.1,5.96,29.69,22,7,0.168,0.021,0.192,0.137
2018-05-10,0.0,0.0,8.62,29.4,37.9,0.0,24.1,11.1,5.73,29.44,29,23,0.169,0.021,0.192,0.137
2018-05-11,0.0,0.0,8.86,28.0,35.8,0.0,25.8,16.5,4.89,29.17,38,5,0.169,0.018,0.192,0.137
2018-05-12,0.0,0.0,7.83,26.8,33.2,0.0,23.2,13.9,4.0,28.5,41,33,0.169,0.015,0.193,0.139
2018-05-13,0.0,0.0,7.82,27.0,34.1,0.0,18.2,10.6,4.61,28.31,31,40,0.169,0.012,0.193,0.138
2018-05-14,0.0,0.0,8.31,28.7,36.3,0.0,19.5,9.5,5.38,29.57,23,1,0.168,0.013,0.192,0.138
2018-05-15,0.0,0.0,9.06,29.7,38.3,0.0,21.6,10.7,6.24,29.95,22,1,0.168,0.011,0.192,0.137
2018-05-16,0.0,0.0,10.69,31.5,39.2,0.0,27.6,14.6,6.68,30.19,11,16,0.168,0.012,0.192,0.137
2018-05-17,0.0,0.0,9.48,29.6,37.1,0.0,21.8,11.3,6.0,30.87,12,0,0.167,0.012,0.192,0.137
2018-05-18,0.0,0.0,8.68,26.8,34.5,0.0,21.3,10.8,4.97,30.77,18,0,0.167,0.011,0.191,0.137
2018-05-19,0.0,0.0,8.03,25.3,33.4,0.0,21.0,9.7,4.52,30.81,24,0,0.167,0.01,0.191,0.136
2018-05-20,0.0,0.0,8.08,25.6,34.0,0.0,21.8,10.6,4.6,30.78,32,0,0.166,0.009,0.19,0.136
2018-05-21,0.0,0.0,7.72,25.3,32.7,0.0,23.2,11.1,3.74,29.99,39,0,0.166,0.009,0.19,0.135
2018-05-22,0.0,0.0,7.77,25.5,32.5,0.0,21.6,11.9,3.76,29.64,39,0,0.165,0.008,0.189,0.135
2018-05-23,0.0,0.0,7.9,26.2,34.1,0.0,21.1,9.9,4.52,30.03,32,0,0.165,0.008,0.189,0.135
2018-05-24,0.0,0.0,8.54,27.9,36.4,0.0,16.6,9.9,5.61,30.82,26,48,0.165,0.007,0.188,0.136
2018-05-25,0.0,0.0,9.79,30.9,39.1,0.0,24.8,12.9,6.27,29.07,17,83,0.164,0.007,0.188,0.136
2018-05-26,0.0,0.0,9.9,30.0,36.2,0.0,22.9,13.7,5.3,29.92,14,26,0.164,0.007,0.188,0.136
2018-05-27,0.0,0.0,8.74,28.0,35.9,0.0,20.1,10.3,5.31,30.69,17,18,0.164,0.007,0.188,0.136
2018-05-28,0.0,0.0,8.49,28.9,36.7,0.0,19.6,9.5,5.56,30.43,24,5,0.164,0.007,0.188,0.136
2018-05-29,0.0,0.0,8.56,28.9,37.4,0.0,20.2,9.7,5.91,30.3,24,33,0.164,0.006,0.188,0.136
2018-05-30,0.0,0.0,8.52,29.1,36.9,0.0,16.9,9.9,5.41,30.16,25,22,0.164,0.005,0.188,0.136
2018-05-31,0.0,0.0,8.26,30.2,38.3,0.0,15.3,8.4,6.28,29.18,22,68,0.164,0.004,0.187,0.136
2018-06-01,0.0,0.0,9.51,32.3,41.0,0.0,21.3,10.7,7.25,29.97,15,65,0.164,0.004,0.187,0.137
2018-06-02,0.0,0.0,9.88,33.0,41.4,0.0,19.6,11.1,7.59,30.61,12,3,0.164,0.004,0.187,0.137
2018-06-03,0.0,0.0,9.59,33.1,41.7,0.0,18.6,10.1,7.78,30.97,12,16,0.164,0.003,0.187,0.137
2018-06-04,0.0,0.0,9.3,31.5,39.1,0.0,19.6,12.6,6.03,29.84,28,28,0.164,0.003,0.187,0.137
2018-06-05,0.0,0.0,8.95,31.6,39.2,0.0,21.7,12.1,5.81,29.21,33,30,0.163,0.001,0.186,0.137
2018-06-06,0.0,0.0,8.44,31.7,39.1,0.0,17.8,9.3,5.83,29.25,28,2,0.162,0.0,0.185,0.137
2018-06-07,0.0,0.0,8.53,32.6,39.7,0.0,19.1,9.6,6.0,29.23,32,6,0.163,0.0,0.186,0.136
2018-06-08,0.0,0.0,8.72,34.3,42.2,0.0,21.0,9.4,7.04,28.1,31,24,0.162,0.0,0.186,0.136
2018-06-09,0.0,0.0,8.85,34.0,41.0,0.0,18.5,10.7,6.51,27.55,29,19,0.162,0.0,0.186,0.136
2018-06-10,0.0,0.0,8.67,33.2,39.5,0.0,20.4,12.0,5.61,26.69,34,58,0.162,0.0,0.186,0.135
2018-06-11,0.0,0.0,9.12,33.3,41.7,0.0,21.3,10.6,7.3,29.79,33,35,0.163,0.0,0.186,0.136
2018-06-12,0.0,0.0,9.32,34.0,41.0,0.0,21.3,12.0,6.65,28.87,31,29,0.163,0.001,0.186,0.136
2018-06-13,0.0,0.0,8.55,33.6,40.0,0.0,19.1,11.5,5.96,27.06,36,16,0.162,0.0,0.186,0.134
2018-06-14,0.0,0.0,7.64,32.6,39.3,0.0,23.5,13.8,4.96,22.72,46,61,0.162,0.0,0.186,0.134
2018-06-15,17.1,17.1,2.05,25.8,29.4,17.0,12.3,8.7,1.81,6.51,79,88,0.169,0.106,0.185,0.133
2018-06-16,3.9,3.9,4.1,25.3,30.1,8.0,11.9,7.6,2.05,20.04,80,31,0.181,0.267,0.186,0.139
2018-06-17,0.0,0.0,6.63,27.0,32.1,0.0,17.2,8.7,2.96,29.42,63,0,0.178,0.209,0.185,0.143
2018-06-18,0.0,0.0,7.12,26.5,33.9,0.0,14.0,8.6,4.22,30.35,53,0,0.171,0.129,0.183,0.143
2018-06-19,0.0,0.0,7.64,27.6,35.5,0.0,16.1,8.4,4.88,30.6,43,0,0.165,0.061,0.182,0.142
2018-06-20,0.0,0.0,8.26,29.1,37.4,0.0,19.5,10.1,5.57,30.57,38,0,0.162,0.027,0.181,0.142
2018-06-21,0.0,0.0,8.49,30.7,39.4,0.0,19.2,10.3,6.2,29.96,38,0,0.162,0.023,0.181,0.142
2018-06-22,0.0,0.0,8.75,31.5,39.9,0.0,21.6,11.9,6.14,29.82,39,0,0.161,0.02,0.181,0.142
2018-06-23,0.0,0.0,8.46,30.7,37.2,0.0,22.4,15.5,4.31,28.9,49,1,0.161,0.014,0.181,0.141
2018-06-24,0.0,0.0,8.5,31.0,37.8,0.0,23.5,13.2,4.65,28.92,43,0,0.161,0.012,0.181,0.141
2018-06-25,0.0,0.0,8.52,32.1,39.5,0.0,21.3,10.1,5.64,29.14,37,23,0.16,0.011,0.18,0.141
2018-06-26,0.0,0.0,8.62,32.8,39.7,0.0,20.4,11.4,5.59,28.61,39,18,0.16,0.011,0.18,0.141
2018-06-27,0.0,0.0,8.83,32.9,40.4,0.0,21.1,12.1,6.18,28.85,37,14,0.16,0.011,0.18,0.141
2018-06-28,0.0,0.0,9.0,32.6,38.9,0.0,24.1,14.2,5.26,28.26,38,42,0.16,0.011,0.18,0.141
2018-06-29,0.0,0.0,9.26,31.8,38.1,0.0,23.0,14.4,5.31,28.89,34,9,0.161,0.01,0.181,0.142
2018-06-30,0.0,0.0,9.07,31.8,38.3,0.0,20.0,12.2,5.59,29.25,32,3,0.161,0.01,0.181,0.142
2018-07-01,0.0,0.0,9.53,33.4,41.2,0.0,22.2,10.7,7.14,29.7,20,0,0.161,0.01,0.181,0.142
2018-07-02,0.0,0.0,8.86,32.9,41.3,0.0,20.2,10.2,7.03,29.19,26,17,0.161,0.012,0.181,0.142
2018-07-03,0.0,0.0,7.88,32.9,38.3,0.0,20.2,11.5,5.18,25.62,41,35,0.16,0.01,0.18,0.142
2018-07-04,0.0,0.0,8.29,34.1,40.0,0.0,25.6,9.3,5.99,26.38,33,11,0.16,0.011,0.18,0.142
2018-07-05,0.0,0.0,9.22,36.9,45.0,0.0,27.2,9.2,8.48,27.63,15,34,0.161,0.013,0.181,0.143
2018-07-06,0.0,0.0,8.73,36.4,43.2,0.0,31.2,11.3,7.14,24.72,27,50,0.161,0.014,0.181,0.143
2018-07-07,0.0,0.0,8.24,35.9,43.1,0.0,26.9,10.0,7.2,25.74,34,71,0.161,0.012,0.181,0.143
2018-07-08,0.0,0.0,7.84,34.5,40.2,0.0,19.9,9.5,5.85,25.7,37,50,0.161,0.012,0.181,0.143
2018-07-09,4.3,4.3,5.07,29.3,33.7,7.0,12.0,8.0,3.09,21.29,67,97,0.169,0.121,0.181,0.143
2018-07-10,0.0,0.0,5.25,29.2,33.4,0.0,14.5,8.1,2.56,22.38,70,66,0.17,0.141,0.181,0.143
2018-07-11,0.0,0.0,6.37,30.4,36.6,0.0,14.4,8.1,4.1,26.25,63,69,0.168,0.096,0.182,0.144
2018-07-12,0.0,0.0,7.13,32.5,38.5,0.0,18.9,8.3,5.03,25.8,49,83,0.164,0.045,0.181,0.144
2018-07-13,0.0,0.0,6.95,33.6,40.5,0.0,35.3,8.0,5.72,25.23,46,64,0.162,0.023,0.181,0.144
2018-07-14,0.5,0.5,6.57,32.8,40.5,1.0,22.8,7.7,5.63,24.48,50,82,0.162,0.023,0.181,0.144
2018-07-15,0.6,0.6,6.1,32.8,39.1,2.0,17.1,7.2,4.94,22.68,53,90,0.163,0.025,0.182,0.145
2018-07-16,3.6,3.6,4.77,31.2,35.2,3.0,19.8,9.2,3.28,16.06,61,79,0.164,0.029,0.182,0.145
2018-07-17,43.4,43.4,4.22,27.3,30.4,20.0,15.2,8.4,1.76,19.26,78,80,0.171,0.13,0.182,0.146
2018-07-18,0.8,0.8,5.87,28.5,32.5,6.0,14.4,9.9,2.39,25.91,71,23,0.172,0.163,0.181,0.146
2018-07-19,0.0,0.0,7.05,30.4,35.7,0.0,17.4,8.8,3.96,27.92,60,26,0.166,0.096,0.179,0.144
2018-07-20,0.0,0.0,7.86,32.9,39.7,0.0,17.3,9.8,5.54,25.89,45,52,0.161,0.036,0.178,0.143
2018-07-21,0.0,0.0,8.0,34.1,39.7,0.0,18.3,9.4,5.71,26.02,36,46,0.159,0.02,0.178,0.142
2018-07-22,0.0,0.0,7.98,35.6,41.9,0.0,17.8,8.8,6.29,25.29,38,32,0.159,0.019,0.178,0.142
2018-07-23,0.0,0.0,8.54,38.4,44.9,0.0,18.0,8.4,8.02,25.63,26,49,0.159,0.02,0.178,0.142
2018-07-24,0.0,0.0,8.15,35.8,42.4,0.0,19.4,10.1,6.53,26.14,40,48,0.16,0.022,0.178,0.142
2018-07-25,0.6,0.6,7.28,35.4,41.4,1.0,15.5,8.5,5.72,24.18,43,79,0.159,0.021,0.178,0.142
2018-07-26,1.2,1.2,6.64,34.7,38.6,2.0,12.9,8.1,4.52,22.54,47,70,0.159,0.024,0.178,0.141
2018-07-27,3.2,3.2,4.51,31.6,35.7,3.0,14.0,7.4,3.38,16.4,61,97,0.164,0.079,0.178,0.141
2018-07-28,5.0,5.0,4.48,29.8,33.2,5.0,12.3,7.4,2.3,19.14,75,92,0.171,0.178,0.179,0.143
2018-07-29,0.3,0.3,4.95,31.4,36.2,2.0,14.3,5.8,3.62,20.1,66,96,0.166,0.115,0.178,0.143
2018-07-30,0.0,0.0,6.81,32.9,38.7,0.0,14.8,8.3,4.37,25.1,55,83,0.162,0.06,0.178,0.142
2018-07-31,4.1,4.1,5.51,31.5,37.9,2.0,25.5,7.9,4.23,20.83,60,94,0.161,0.036,0.178,0.143
2018-08-01,0.5,0.5,6.85,33.5,39.3,1.0,20.9,7.6,4.94,24.87,51,64,0.161,0.026,0.179,0.144
2018-08-02,0.0,0.0,6.64,34.7,40.3,0.0,16.8,6.7,5.29,23.54,47,55,0.161,0.022,0.179,0.144
2018-08-03,0.0,0.0,6.87,35.6,41.0,0.0,16.9,7.1,5.67,23.28,45,87,0.16,0.018,0.179,0.142
2018-08-04,0.1,0.1,6.9,35.2,40.0,1.0,17.1,7.4,5.29,23.5,44,25,0.16,0.02,0.179,0.142
2018-08-05,1.9,1.9,7.22,35.0,42.3,1.0,19.3,9.0,6.12,24.18,48,34,0.16,0.02,0.179,0.143
2018-08-06,2.8,2.8,6.46,33.2,38.8,2.0,23.7,10.4,4.59,22.41,56,36,0.161,0.027,0.179,0.143
2018-08-07,12.4,12.4,4.95,29.7,34.0,5.0,16.9,11.5,2.51,18.49,68,69,0.164,0.071,0.179,0.142
2018-08-08,0.2,0.2,6.81,31.7,37.4,1.0,17.5,9.6,4.39,24.37,56,62,0.161,0.034,0.179,0.142
2018-08-09,17.2,17.2,4.75,28.7,32.9,9.0,13.4,7.2,2.68,20.7,72,87,0.173,0.202,0.179,0.142
2018-08-10,0.8,0.8,5.4,30.0,34.2,3.0,16.5,7.2,2.97,22.68,69,85,0.17,0.167,0.178,0.143
2018-08-11,8.7,8.7,3.78,28.2,31.6,10.0,14.3,7.4,2.11,16.9,75,55,0.167,0.138,0.177,0.143
2018-08-12,27.2,27.2,3.93,27.0,31.1,16.0,9.5,6.5,1.75,18.68,83,77,0.176,0.254,0.177,0.145
2018-08-13,17.5,17.5,4.14,26.9,30.9,12.0,11.4,7.2,1.83,19.89,82,95,0.194,0.355,0.176,0.2
2018-08-14,4.5,4.5,3.54,27.2,30.5,6.0,11.0,5.7,1.48,17.09,83,88,0.195,0.331,0.174,0.219
2018-08-15,1.5,1.5,4.73,27.8,31.4,7.0,17.6,9.3,1.82,21.98,80,56,0.196,0.304,0.172,0.241
2018-08-16,0.0,0.0,5.46,28.7,33.1,0.0,12.2,6.9,2.55,25.17,74,70,0.191,0.243,0.171,0.241
2018-08-17,0.0,0.0,5.93,30.3,36.0,0.0,12.9,6.9,3.4,24.96,71,58,0.185,0.177,0.171,0.239
2018-08-18,0.0,0.0,4.98,30.4,35.4,0.0,8.4,5.4,3.13,21.3,68,73,0.181,0.119,0.171,0.235
2018-08-19,0.0,0.0,5.46,31.1,36.5,0.0,10.1,5.5,3.67,22.76,63,73,0.179,0.083,0.172,0.233
2018-08-20,0.0,0.0,5.19,31.0,35.3,0.0,9.9,6.3,3.33,21.97,66,79,0.177,0.056,0.173,0.231
2018-08-21,8.6,8.6,4.15,29.9,33.4,4.0,8.8,4.7,2.38,18.24,76,82,0.179,0.082,0.174,0.229
2018-08-22,1.1,1.1,5.17,30.8,35.5,1.0,9.2,5.2,3.32,22.32,67,56,0.176,0.055,0.173,0.225
2018-08-23,2.2,2.2,4.09,29.8,34.4,4.0,13.4,6.8,2.65,16.2,71,89,0.174,0.043,0.174,0.22
2018-08-24,0.1,0.1,4.22,28.9,33.4,1.0,12.9,7.1,2.8,17.87,71,92,0.173,0.046,0.173,0.217
2018-08-25,0.0,0.0,5.8,30.5,36.4,0.0,22.5,7.7,3.97,23.73,63,67,0.173,0.051,0.173,0.213
2018-08-26,0.0,0.0,6.25,32.1,38.0,0.0,13.5,7.1,4.75,24.25,57,32,0.171,0.032,0.173,0.211
2018-08-27,0.0,0.0,5.96,32.5,38.9,0.0,10.4,6.1,5.25,23.06,52,59,0.17,0.029,0.173,0.209
2018-08-28,0.0,0.0,6.02,32.4,37.7,0.0,12.8,6.7,4.56,23.67,54,53,0.17,0.029,0.173,0.207
2018-08-29,0.1,0.1,5.64,31.4,36.6,1.0,12.9,7.6,3.72,22.2,60,36,0.171,0.038,0.174,0.205
2018-08-30,0.2,0.2,4.78,30.4,35.0,1.0,9.4,5.6,3.2,19.87,64,57,0.172,0.054,0.174,0.204
2018-08-31,0.1,0.1,5.78,32.2,37.4,1.0,16.1,6.4,4.28,22.87,59,16,0.17,0.031,0.174,0.201
2018-09-01,0.8,0.8,6.76,31.6,37.3,1.0,21.9,14.0,4.32,23.27,58,21,0.168,0.025,0.174,0.198
2018-09-02,3.1,3.1,5.85,30.1,35.1,4.0,16.3,12.9,3.43,21.32,63,25,0.168,0.038,0.173,0.195
2018-09-03,0.0,0.0,5.59,30.2,36.0,0.0,13.5,7.7,3.85,23.41,59,12,0.168,0.041,0.173,0.193
2018-09-04,0.0,0.0,5.88,31.7,36.3,0.0,16.2,6.8,3.89,22.21,51,21,0.166,0.025,0.173,0.191
2018-09-05,0.0,0.0,5.98,33.0,38.5,0.0,12.2,5.7,5.12,23.08,47,15,0.166,0.024,0.173,0.19
2018-09-06,0.0,0.0,6.64,33.2,39.7,0.0,16.9,9.2,5.75,23.28,41,8,0.166,0.024,0.173,0.189
2018-09-07,0.0,0.0,6.63,32.2,38.1,0.0,19.7,11.1,4.87,22.45,51,10,0.166,0.022,0.173,0.187
2018-09-08,1.3,1.3,5.56,30.9,36.5,4.0,20.0,8.4,4.04,21.56,62,35,0.165,0.024,0.173,0.186
2018-09-09,0.0,0.0,6.1,30.8,37.2,0.0,21.4,9.8,4.3,22.76,59,31,0.165,0.023,0.173,0.184
2018-09-10,0.1,0.1,6.35,32.0,37.8,1.0,14.5,8.6,4.32,23.24,55,21,0.165,0.023,0.173,0.183
2018-09-11,0.0,0.0,7.08,33.6,39.9,0.0,19.6,9.3,5.45,23.39,45,11,0.165,0.022,0.173,0.182
2018-09-12,0.0,0.0,7.01,33.3,39.7,0.0,20.2,10.2,5.44,23.38,49,7,0.164,0.022,0.173,0.181
2018-09-13,0.0,0.0,6.88,33.5,39.9,0.0,18.2,9.2,5.61,22.47,48,8,0.164,0.022,0.173,0.179
2018-09-14,0.0,0.0,6.77,33.2,40.1,0.0,21.0,9.7,5.59,22.61,47,8,0.163,0.021,0.173,0.178
2018-09-15,1.3,1.3,5.87,32.4,38.7,2.0,28.0,10.1,4.7,20.5,55,19,0.164,0.024,0.173,0.177
2018-09-16,0.0,0.0,6.31,32.8,38.5,0.0,20.4,7.9,4.78,22.06,52,10,0.164,0.024,0.174,0.176
2018-09-17,0.6,0.6,6.56,32.8,39.6,1.0,22.7,10.7,5.4,21.41,51,33,0.164,0.021,0.174,0.175
2018-09-18,14.2,14.2,3.29,28.6,31.3,12.0,12.7,7.8,1.69,13.41,75,91,0.168,0.09,0.174,0.175
2018-09-19,8.7,8.7,2.73,26.2,30.0,16.0,18.7,12.1,1.73,9.98,79,100,0.176,0.203,0.174,0.175
2018-09-20,1.3,1.3,4.35,27.0,32.0,4.0,14.5,7.2,2.38,19.26,72,51,0.175,0.183,0.174,0.176
2018-09-21,0.0,0.0,4.95,28.8,34.2,0.0,12.6,7.4,3.22,21.47,70,41,0.17,0.124,0.174,0.176
2018-09-22,0.0,0.0,5.63,30.5,37.1,0.0,14.0,8.8,4.36,20.76,56,10,0.166,0.065,0.173,0.174
2018-09-23,0.0,0.0,4.88,30.7,35.6,0.0,13.9,8.0,3.58,19.18,63,19,0.163,0.031,0.173,0.173
2018-09-24,0.0,0.0,5.68,30.8,36.8,0.0,17.3,9.1,4.65,20.39,58,8,0.163,0.024,0.173,0.173
2018-09-25,0.0,0.0,5.97,30.6,37.1,0.0,13.3,8.1,5.0,22.81,55,1,0.163,0.024,0.173,0.172
2018-09-26,0.0,0.0,6.75,31.1,38.2,0.0,15.9,9.4,5.34,22.89,41,0,0.163,0.024,0.174,0.172
2018-09-27,0.0,0.0,6.92,32.3,40.1,0.0,15.7,8.9,6.1,22.71,34,0,0.163,0.023,0.174,0.171
2018-09-28,0.0,0.0,6.27,31.0,37.7,0.0,17.9,11.3,4.81,21.87,55,5,0.163,0.023,0.174,0.17
2018-09-29,0.0,0.0,5.55,31.0,37.0,0.0,18.7,9.6,4.22,19.75,59,41,0.162,0.023,0.174,0.169
2018-09-30,1.6,1.6,4.69,30.0,35.9,2.0,12.5,8.7,3.66,17.53,63,88,0.162,0.025,0.174,0.168
2018-10-01,0.6,0.6,4.54,28.4,31.9,5.0,21.3,14.2,2.28,16.14,69,64,0.165,0.061,0.174,0.167
2018-10-02,0.8,0.8,4.96,27.6,32.3,5.0,20.9,14.3,2.66,18.89,69,15,0.164,0.057,0.173,0.167
2018-10-03,0.0,0.0,5.29,27.7,34.0,0.0,18.1,8.0,3.62,21.5,64,0,0.162,0.036,0.173,0.166
2018-10-04,0.0,0.0,6.06,28.6,35.1,0.0,20.2,10.1,4.06,21.36,53,0,0.161,0.025,0.173,0.166
2018-10-05,0.0,0.0,6.19,28.0,35.3,0.0,20.5,9.4,4.9,21.57,42,0,0.161,0.02,0.173,0.165
2018-10-06,0.0,0.0,5.95,26.6,33.4,0.0,19.9,10.8,4.0,21.85,52,2,0.161,0.019,0.173,0.165
2018-10-07,0.0,0.0,5.91,25.4,29.6,0.0,21.1,13.6,2.93,21.39,48,28,0.161,0.022,0.173,0.164
2018-10-08,0.3,0.3,4.19,23.0,26.9,3.0,14.4,8.1,2.5,16.16,50,35,0.16,0.023,0.173,0.163
2018-10-09,0.0,0.0,4.62,23.4,29.0,0.0,12.7,6.3,3.23,21.4,46,1,0.16,0.022,0.173,0.163
2018-10-10,0.3,0.3,5.2,24.6,32.7,1.0,25.6,10.6,3.95,19.75,49,15,0.16,0.024,0.173,0.163
2018-10-11,33.0,33.0,1.55,22.5,25.9,17.0,21.0,11.4,1.23,4.46,80,97,0.17,0.149,0.173,0.168
2018-10-12,52.4,52.4,1.16,20.9,24.0,15.0,49.9,20.8,0.72,3.63,87,73,0.212,0.394,0.174,0.284
2018-10-13,1.8,1.8,2.5,21.6,24.6,11.0,17.6,10.7,1.1,12.1,82,74,0.232,0.375,0.179,0.366
2018-10-14,0.2,0.2,3.03,20.7,24.4,1.0,10.6,4.9,1.41,15.7,77,32,0.23,0.345,0.184,0.352
2018-10-15,0.0,0.0,3.26,20.8,26.2,0.0,12.9,8.7,1.78,15.7,72,34,0.227,0.314,0.186,0.339
2018-10-16,0.0,0.0,3.93,20.0,25.1,0.0,13.5,6.7,1.72,20.33,67,4,0.224,0.282,0.188,0.326
2018-10-17,0.0,0.0,4.32,20.1,27.1,0.0,17.1,11.1,2.18,20.4,64,0,0.219,0.249,0.189,0.313
2018-10-18,0.0,0.0,4.45,22.1,28.7,0.0,18.6,10.7,2.11,19.62,63,34,0.215,0.217,0.19,0.301
2018-10-19,0.0,0.0,4.21,23.4,29.7,0.0,15.1,9.3,2.12,19.58,71,16,0.213,0.195,0.192,0.291
2018-10-20,1.1,1.1,4.15,24.2,31.0,3.0,12.6,8.2,2.29,19.09,73,11,0.21,0.172,0.193,0.282
2018-10-21,0.0,0.0,4.39,25.9,32.4,0.0,13.4,9.1,2.75,18.69,67,15,0.208,0.163,0.193,0.275
2018-10-22,0.2,0.2,4.35,26.0,31.8,1.0,14.3,9.4,2.6,18.58,68,22,0.205,0.136,0.193,0.267
2018-10-23,0.6,0.6,3.4,25.0,30.3,2.0,14.0,9.3,2.19,14.21,71,41,0.202,0.114,0.193,0.26
2018-10-24,0.0,0.0,3.89,24.0,29.7,0.0,14.8,8.8,2.44,17.65,67,7,0.199,0.098,0.194,0.253
2018-10-25,0.0,0.0,3.79,23.7,29.5,0.0,13.5,8.3,2.55,17.03,64,38,0.198,0.082,0.194,0.247
2018-10-26,0.0,0.0,4.44,24.5,32.2,0.0,16.5,9.0,3.69,18.72,56,0,0.196,0.069,0.195,0.242
