clave,fecha,almacenamiento_hm3
ARLSO,2020-09-11 00:00:00,0.9
ARLSO,2020-09-12 00:00:00,0.88
ARLSO,2020-09-13 00:00:00,0.86
ARLSO,2020-09-14 00:00:00,0.86
ARLSO,2020-09-15 00:00:00,0.85
ARLSO,2020-09-16 00:00:00,0.85
ARLSO,2020-09-17 00:00:00,0.83
ARLSO,2020-09-18 00:00:00,0.83
ARLSO,2020-09-19 00:00:00,0.82
ARLSO,2020-09-20 00:00:00,0.82
ARLSO,2020-09-21 00:00:00,0.82
ARLSO,2020-09-22 00:00:00,0.8
ARLSO,2020-09-23 00:00:00,0.8
ARLSO,2020-09-24 00:00:00,0.78
ARLSO,2020-09-25 00:00:00,0.78
ARLSO,2020-09-26 00:00:00,0.78
ARLSO,2020-09-27 00:00:00,0.77
ARLSO,2020-09-28 00:00:00,0.77
ARLSO,2020-09-29 00:00:00,0.75
ARLSO,2020-09-30 00:00:00,0.75
ARLSO,2020-10-01 00:00:00,0.69
ARLSO,2020-10-02 00:00:00,0.65
ARLSO,2020-10-03 00:00:00,0.65
ARLSO,2020-10-04 00:00:00,0.64
ARLSO,2020-10-05 00:00:00,0.62
ARLSO,2020-10-06 00:00:00,0.62
ARLSO,2020-10-07 00:00:00,0.59
ARLSO,2020-10-08 00:00:00,0.56
ARLSO,2020-10-09 00:00:00,0.52
ARLSO,2020-10-10 00:00:00,0.51
ARLSO,2020-10-11 00:00:00,0.49
ARLSO,2020-10-12 00:00:00,0.49
ARLSO,2020-10-13 00:00:00,0.48
ARLSO,2020-10-14 00:00:00,0.46
ARLSO,2020-10-15 00:00:00,0.46
ARLSO,2020-10-16 00:00:00,0.44
ARLSO,2020-10-17 00:00:00,0.43
ARLSO,2020-10-18 00:00:00,0.41
ARLSO,2020-10-19 00:00:00,0.39
ARLSO,2020-10-20 00:00:00,0.38
ARLSO,2020-10-21 00:00:00,0.36
ARLSO,2020-10-22 00:00:00,0.35
ARLSO,2020-10-23 00:00:00,0.33
ARLSO,2020-10-24 00:00:00,0.33
ARLSO,2020-10-25 00:00:00,0.31
ARLSO,2020-10-26 00:00:00,0.3
ARLSO,2020-10-27 00:00:00,0.3
ARLSO,2020-10-28 00:00:00,0.28
ARLSO,2020-10-29 00:00:00,0.28
ARLSO,2020-10-30 00:00:00,0.27
ARLSO,2020-10-31 00:00:00,0.27
ARLSO,2020-11-01 00:00:00,0.23
ARLSO,2020-11-02 00:00:00,0.23
ARLSO,2020-11-03 00:00:00,0.22
ARLSO,2020-11-04 00:00:00,0.2
ARLSO,2020-11-05 00:00:00,0.18
ARLSO,2020-11-06 00:00:00,0.17
ARLSO,2020-11-07 00:00:00,0.17
ARLSO,2020-11-08 00:00:00,0.15
ARLSO,2020-11-09 00:00:00,0.15
ARLSO,2020-11-10 00:00:00,0.15
ARLSO,2020-11-11 00:00:00,0.14
ARLSO,2020-11-12 00:00:00,0.12
ARLSO,2020-11-13 00:00:00,0.1
ARLSO,2020-11-14 00:00:00,0.09
ARLSO,2020-11-15 00:00:00,0.07
ARLSO,2020-11-16 00:00:00,0.06
ARLSO,2020-11-17 00:00:00,0.04
ARLSO,2020-11-18 00:00:00,0.04
ARLSO,2020-11-19 00:00:00,0.04
ARLSO,2020-11-20 00:00:00,0.04
ARLSO,2020-11-21 00:00:00,0.04
ARLSO,2020-11-22 00:00:00,0.04
ARLSO,2020-11-23 00:00:00,0.04
ARLSO,2020-11-24 00:00:00,0.02
ARLSO,2020-11-25 00:00:00,0.02
ARLSO,2020-11-26 00:00:00,0.02
ARLSO,2020-11-27 00:00:00,0.02
ARLSO,2020-11-28 00:00:00,0.01
ARLSO,2020-11-29 00:00:00,0.01
ARLSO,2020-11-30 00:00:00,0.01
ARLSO,2020-12-01 00:00:00,0.01
ARLSO,2020-12-02 00:00:00,0.01
ARLSO,2020-12-03 00:00:00,0.01
ARLSO,2020-12-04 00:00:00,0.01
ARLSO,2020-12-05 00:00:00,0.0
ARLSO,2020-12-06 00:00:00,0.0
ARLSO,2020-12-07 00:00:00,0.0
ARLSO,2020-12-08 00:00:00,0.0
ARLSO,2020-12-09 00:00:00,0.0
ARLSO,2020-12-10 00:00:00,0.0
ARLSO,2020-12-11 00:00:00,0.0
ARLSO,2020-12-12 00:00:00,0.0
ARLSO,2020-12-13 00:00:00,0.0
ARLSO,2020-12-14 00:00:00,0.0
ARLSO,2020-12-15 00:00:00,0.0
ARLSO,2020-12-16 00:00:00,0.0
ARLSO,2020-12-17 00:00:00,0.0
ARLSO,2020-12-18 00:00:00,0.0
ARLSO,2020-12-19 00:00:00,0.0
ARLSO,2020-12-20 00:00:00,0.0
ARLSO,2020-12-21 00:00:00,0.0
ARLSO,2020-12-22 00:00:00,0.0
ARLSO,2020-12-23 00:00:00,0.0
ARLSO,2020-12-24 00:00:00,0.0
ARLSO,2020-12-25 00:00:00,0.0
ARLSO,2020-12-26 00:00:00,0.0
ARLSO,2020-12-27 00:00:00,0.0
ARLSO,2020-12-28 00:00:00,0.0
ARLSO,2020-12-29 00:00:00,0.0
ARLSO,2020-12-30 00:00:00,0.0
ARLSO,2020-12-31 00:00:00,0.0
ARLSO,2021-01-01 00:00:00,0.0
ARLSO,2021-01-02 00:00:00,0.0
ARLSO,2021-01-03 00:00:00,0.0
ARLSO,2021-01-04 00:00:00,0.0
ARLSO,2021-01-05 00:00:00,0.0
ARLSO,2021-01-06 00:00:00,0.0
ARLSO,2021-01-07 00:00:00,0.0
ARLSO,2021-01-08 00:00:00,0.0
ARLSO,2021-01-09 00:00:00,0.0
ARLSO,2021-01-10 00:00:00,0.0
ARLSO,2021-01-11 00:00:00,0.0
ARLSO,2021-01-12 00:00:00,0.0
ARLSO,2021-01-13 00:00:00,0.0
ARLSO,2021-01-14 00:00:00,0.0
ARLSO,2021-01-15 00:00:00,0.0
ARLSO,2021-01-16 00:00:00,0.0
ARLSO,2021-01-17 00:00:00,0.0
ARLSO,2021-01-18 00:00:00,0.0
ARLSO,2021-01-19 00:00:00,0.0
ARLSO,2021-01-20 00:00:00,0.0
ARLSO,2021-01-21 00:00:00,0.0
ARLSO,2021-01-22 00:00:00,0.0
ARLSO,2021-01-23 00:00:00,0.0
ARLSO,2021-01-24 00:00:00,0.0
ARLSO,2021-01-25 00:00:00,0.0
ARLSO,2021-01-26 00:00:00,0.0
ARLSO,2021-01-27 00:00:00,0.0
ARLSO,2021-01-28 00:00:00,0.0
ARLSO,2021-01-29 00:00:00,0.0
ARLSO,2021-01-30 00:00:00,0.0
ARLSO,2021-01-31 00:00:00,0.0
ARLSO,2021-02-01 00:00:00,0.0
ARLSO,2021-02-02 00:00:00,0.0
ARLSO,2021-02-03 00:00:00,0.0
ARLSO,2021-02-04 00:00:00,0.0
ARLSO,2021-02-05 00:00:00,0.0
ARLSO,2021-02-06 00:00:00,0.0
ARLSO,2021-02-07 00:00:00,0.0
ARLSO,2021-02-08 00:00:00,0.0
ARLSO,2021-02-09 00:00:00,0.0
ARLSO,2021-02-10 00:00:00,0.0
ARLSO,2021-02-11 00:00:00,0.0
ARLSO,2021-02-12 00:00:00,0.0
ARLSO,2021-02-13 00:00:00,0.0
ARLSO,2021-02-14 00:00:00,0.0
ARLSO,2021-02-15 00:00:00,0.0
ARLSO,2021-02-16 00:00:00,0.0
ARLSO,2021-02-17 00:00:00,0.0
ARLSO,2021-02-18 00:00:00,0.0
ARLSO,2021-02-19 00:00:00,0.0
ARLSO,2021-02-20 00:00:00,0.0
ARLSO,2021-02-21 00:00:00,0.0
ARLSO,2021-02-22 00:00:00,0.0
ARLSO,2021-02-23 00:00:00,0.0
ARLSO,2021-02-24 00:00:00,0.0
ARLSO,2021-02-25 00:00:00,0.0
ARLSO,2021-02-26 00:00:00,0.0
ARLSO,2021-02-27 00:00:00,0.0
ARLSO,2021-02-28 00:00:00,0.0
ARLSO,2021-03-01 00:00:00,0.0
ARLSO,2021-03-02 00:00:00,0.0
ARLSO,2021-03-03 00:00:00,0.0
ARLSO,2021-03-04 00:00:00,0.0
ARLSO,2021-03-05 00:00:00,0.0
ARLSO,2021-03-06 00:00:00,0.0
ARLSO,2021-03-07 00:00:00,0.0
ARLSO,2021-03-08 00:00:00,0.0
ARLSO,2021-03-09 00:00:00,0.0
ARLSO,2021-03-10 00:00:00,0.0
ARLSO,2021-03-11 00:00:00,0.0
ARLSO,2021-03-12 00:00:00,0.0
ARLSO,2021-03-13 00:00:00,0.0
ARLSO,2021-03-14 00:00:00,0.0
ARLSO,2021-03-15 00:00:00,0.0
ARLSO,2021-03-16 00:00:00,0.0
ARLSO,2021-03-17 00:00:00,0.0
ARLSO,2021-03-18 00:00:00,0.0
ARLSO,2021-03-19 00:00:00,0.0
ARLSO,2021-03-20 00:00:00,0.0
ARLSO,2021-03-21 00:00:00,0.0
ARLSO,2021-03-22 00:00:00,0.0
ARLSO,2021-03-23 00:00:00,0.0
ARLSO,2021-03-24 00:00:00,0.0
ARLSO,2021-03-25 00:00:00,0.0
ARLSO,2021-03-26 00:00:00,0.0
ARLSO,2021-03-27 00:00:00,0.0
ARLSO,2021-03-28 00:00:00,0.0
ARLSO,2021-03-29 00:00:00,0.0
ARLSO,2021-03-30 00:00:00,0.0
ARLSO,2021-03-31 00:00:00,0.0
ARLSO,2021-04-01 00:00:00,0.0
ARLSO,2021-04-02 00:00:00,0.0
ARLSO,2021-04-03 00:00:00,0.0
ARLSO,2021-04-04 00:00:00,0.0
ARLSO,2021-04-05 00:00:00,0.0
ARLSO,2021-04-06 00:00:00,0.0
ARLSO,2021-04-07 00:00:00,0.0
ARLSO,2021-04-08 00:00:00,0.0
ARLSO,2021-04-09 00:00:00,0.0
ARLSO,2021-04-10 00:00:00,0.0
ARLSO,2021-04-11 00:00:00,0.0
ARLSO,2021-04-12 00:00:00,0.0
ARLSO,2021-04-13 00:00:00,0.0
ARLSO,2021-04-14 00:00:00,0.0
ARLSO,2021-04-15 00:00:00,0.0
ARLSO,2021-04-16 00:00:00,0.0
ARLSO,2021-04-17 00:00:00,0.0
ARLSO,2021-04-18 00:00:00,0.0
ARLSO,2021-04-19 00:00:00,0.0
ARLSO,2021-04-20 00:00:00,0.0
ARLSO,2021-04-21 00:00:00,0.0
ARLSO,2021-04-22 00:00:00,0.0
ARLSO,2021-04-23 00:00:00,0.0
ARLSO,2021-04-24 00:00:00,0.0
ARLSO,2021-04-25 00:00:00,0.0
ARLSO,2021-04-26 00:00:00,0.0
ARLSO,2021-04-27 00:00:00,0.0
ARLSO,2021-04-28 00:00:00,0.0
ARLSO,2021-04-29 00:00:00,0.0
ARLSO,2021-04-30 00:00:00,0.0
ARLSO,2021-05-01 00:00:00,0.0
ARLSO,2021-05-02 00:00:00,0.0
ARLSO,2021-05-03 00:00:00,0.0
ARLSO,2021-05-04 00:00:00,0.0
ARLSO,2021-05-05 00:00:00,0.0
ARLSO,2021-05-06 00:00:00,0.0
ARLSO,2021-05-07 00:00:00,0.0
ARLSO,2021-05-08 00:00:00,0.0
ARLSO,2021-05-09 00:00:00,0.0
ARLSO,2021-05-10 00:00:00,0.0
ARLSO,2021-05-11 00:00:00,0.0
ARLSO,2021-05-12 00:00:00,0.0
ARLSO,2021-05-13 00:00:00,0.0
ARLSO,2021-05-14 00:00:00,0.0
ARLSO,2021-05-15 00:00:00,0.0
ARLSO,2021-05-16 00:00:00,0.0
ARLSO,2021-05-17 00:00:00,0.0
ARLSO,2021-05-18 00:00:00,0.0
ARLSO,2021-05-19 00:00:00,0.0
ARLSO,2021-05-20 00:00:00,0.0
ARLSO,2021-05-21 00:00:00,0.0
ARLSO,2021-05-22 00:00:00,0.0
ARLSO,2021-05-23 00:00:00,0.0
ARLSO,2021-05-24 00:00:00,0.0
ARLSO,2021-05-25 00:00:00,0.0
ARLSO,2021-05-26 00:00:00,0.0
ARLSO,2021-05-27 00:00:00,0.0
ARLSO,2021-05-28 00:00:00,0.0
ARLSO,2021-05-29 00:00:00,0.0
ARLSO,2021-05-30 00:00:00,0.0
ARLSO,2021-05-31 00:00:00,0.0
ARLSO,2021-06-01 00:00:00,0.0
ARLSO,2021-06-02 00:00:00,0.0
ARLSO,2021-06-03 00:00:00,0.0
ARLSO,2021-06-04 00:00:00,0.0
ARLSO,2021-06-05 00:00:00,0.0
ARLSO,2021-06-06 00:00:00,0.0
ARLSO,2021-06-07 00:00:00,0.0
ARLSO,2021-06-08 00:00:00,0.0
ARLSO,2021-06-09 00:00:00,0.0
ARLSO,2021-06-10 00:00:00,0.0
ARLSO,2021-06-11 00:00:00,0.0
ARLSO,2021-06-12 00:00:00,0.0
ARLSO,2021-06-13 00:00:00,0.0
ARLSO,2021-06-14 00:00:00,0.0
ARLSO,2021-06-15 00:00:00,0.0
ARLSO,2021-06-16 00:00:00,0.0
ARLSO,2021-06-17 00:00:00,0.0
ARLSO,2021-06-18 00:00:00,0.0
ARLSO,2021-06-19 00:00:00,0.0
ARLSO,2021-06-20 00:00:00,0.0
ARLSO,2021-06-21 00:00:00,0.0
ARLSO,2021-06-22 00:00:00,0.0
ARLSO,2021-06-23 00:00:00,0.0
ARLSO,2021-06-24 00:00:00,0.0
ARLSO,2021-06-25 00:00:00,0.0
ARLSO,2021-06-26 00:00:00,0.0
ARLSO,2021-06-27 00:00:00,0.0
ARLSO,2021-06-28 00:00:00,0.0
ARLSO,2021-06-29 00:00:00,0.0
ARLSO,2021-06-30 00:00:00,0.0
ARLSO,2021-07-01 00:00:00,0.0
ARLSO,2021-07-02 00:00:00,0.0
ARLSO,2021-07-03 00:00:00,0.0
ARLSO,2021-07-04 00:00:00,0.0
ARLSO,2021-07-05 00:00:00,0.0
ARLSO,2021-07-06 00:00:00,0.0
ARLSO,2021-07-07 00:00:00,0.0
ARLSO,2021-07-08 00:00:00,0.33
ARLSO,2021-07-09 00:00:00,0.31
ARLSO,2021-07-10 00:00:00,0.3
ARLSO,2021-07-11 00:00:00,0.33
ARLSO,2021-07-12 00:00:00,0.33
ARLSO,2021-07-13 00:00:00,0.28
ARLSO,2021-07-14 00:00:00,0.25
ARLSO,2021-07-15 00:00:00,0.22
ARLSO,2021-07-16 00:00:00,0.17
ARLSO,2021-07-17 00:00:00,0.15
ARLSO,2021-07-18 00:00:00,0.12
ARLSO,2021-07-19 00:00:00,0.1
ARLSO,2021-07-20 00:00:00,0.09
ARLSO,2021-07-21 00:00:00,0.07
ARLSO,2021-07-22 00:00:00,0.06
ARLSO,2021-07-23 00:00:00,0.06
ARLSO,2021-07-24 00:00:00,0.04
ARLSO,2021-07-25 00:00:00,0.04
ARLSO,2021-07-26 00:00:00,0.02
ARLSO,2021-07-27 00:00:00,0.09
ARLSO,2021-07-28 00:00:00,0.06
ARLSO,2021-07-29 00:00:00,0.04
ARLSO,2021-07-30 00:00:00,0.04
ARLSO,2021-07-31 00:00:00,0.02
ARLSO,2021-08-01 00:00:00,0.01
ARLSO,2021-08-02 00:00:00,0.01
ARLSO,2021-08-03 00:00:00,0.01
ARLSO,2021-08-04 00:00:00,0.01
ARLSO,2021-08-05 00:00:00,0.01
ARLSO,2021-08-06 00:00:00,0.01
ARLSO,2021-08-07 00:00:00,0.01
ARLSO,2021-08-08 00:00:00,0.01
ARLSO,2021-08-09 00:00:00,0.01
ARLSO,2021-08-10 00:00:00,0.01
ARLSO,2021-08-11 00:00:00,0.01
ARLSO,2021-08-12 00:00:00,0.01
ARLSO,2021-08-13 00:00:00,0.01
ARLSO,2021-08-14 00:00:00,0.01
ARLSO,2021-08-15 00:00:00,0.01
ARLSO,2021-08-16 00:00:00,0.01
ARLSO,2021-08-17 00:00:00,0.01
ARLSO,2021-08-18 00:00:00,0.01
ARLSO,2021-08-19 00:00:00,0.01
ARLSO,2021-08-20 00:00:00,0.01
ARLSO,2021-08-21 00:00:00,0.01
ARLSO,2021-08-22 00:00:00,0.01
ARLSO,2021-08-23 00:00:00,0.01
ARLSO,2021-08-24 00:00:00,0.01
ARLSO,2021-08-25 00:00:00,0.01
ARLSO,2021-08-26 00:00:00,0.01
ARLSO,2021-08-27 00:00:00,0.01
ARLSO,2021-08-28 00:00:00,0.01
ARLSO,2021-08-29 00:00:00,0.01
ARLSO,2021-08-30 00:00:00,0.01
ARLSO,2021-08-31 00:00:00,0.01
ARLSO,2021-09-01 00:00:00,1.22
ARLSO,2021-09-02 00:00:00,1.19
ARLSO,2021-09-03 00:00:00,1.27
ARLSO,2021-09-04 00:00:00,1.27
ARLSO,2021-09-05 00:00:00,1.25
ARLSO,2021-09-06 00:00:00,1.86
ARLSO,2021-09-07 00:00:00,1.81
ARLSO,2021-09-08 00:00:00,1.81
ARLSO,2021-09-09 00:00:00,3.51
ARLSO,2021-09-10 00:00:00,3.41
ARLSO,2021-09-11 00:00:00,3.32
ARLSO,2021-09-12 00:00:00,3.23
ARLSO,2021-09-13 00:00:00,3.13
ARLSO,2021-09-14 00:00:00,2.8
ARLSO,2021-09-15 00:00:00,2.75
ARLSO,2021-09-16 00:00:00,2.66
ARLSO,2021-09-17 00:00:00,2.57
ARLSO,2021-09-18 00:00:00,2.47
ARLSO,2021-09-19 00:00:00,2.43
ARLSO,2021-09-20 00:00:00,2.38
ARLSO,2021-09-21 00:00:00,2.43
ARLSO,2021-09-22 00:00:00,2.43
ARLSO,2021-09-23 00:00:00,2.43
ARLSO,2021-09-24 00:00:00,2.43
ARLSO,2021-09-25 00:00:00,2.33
ARLSO,2021-09-26 00:00:00,2.28
ARLSO,2021-09-27 00:00:00,2.28
ARLSO,2021-09-28 00:00:00,1.96
ARLSO,2021-09-29 00:00:00,1.86
ARLSO,2021-09-30 00:00:00,1.81
ARLSO,2021-10-01 00:00:00,1.77
ARLSO,2021-10-02 00:00:00,1.72
ARLSO,2021-10-03 00:00:00,1.62
ARLSO,2021-10-04 00:00:00,1.61
ARLSO,2021-10-05 00:00:00,1.58
ARLSO,2021-10-06 00:00:00,1.54
ARLSO,2021-10-07 00:00:00,1.51
ARLSO,2021-10-08 00:00:00,1.51
ARLSO,2021-10-09 00:00:00,1.5
ARLSO,2021-10-10 00:00:00,1.5
ARLSO,2021-10-11 00:00:00,1.5
ARLSO,2021-10-12 00:00:00,1.48
ARLSO,2021-10-13 00:00:00,1.48
ARLSO,2021-10-14 00:00:00,1.48
ARLSO,2021-10-15 00:00:00,1.48
ARLSO,2021-10-16 00:00:00,1.46
ARLSO,2021-10-17 00:00:00,1.46
ARLSO,2021-10-18 00:00:00,1.46
ARLSO,2021-10-19 00:00:00,1.46
ARLSO,2021-10-20 00:00:00,1.46
ARLSO,2021-10-21 00:00:00,1.45
ARLSO,2021-10-22 00:00:00,1.45
ARLSO,2021-10-23 00:00:00,1.43
ARLSO,2021-10-24 00:00:00,1.43
ARLSO,2021-10-25 00:00:00,1.41
ARLSO,2021-10-26 00:00:00,1.41
ARLSO,2021-10-27 00:00:00,1.41
ARLSO,2021-10-28 00:00:00,1.4
ARLSO,2021-10-29 00:00:00,1.38
ARLSO,2021-10-30 00:00:00,1.38
ARLSO,2021-10-31 00:00:00,1.37
ARLSO,2021-11-01 00:00:00,1.35
ARLSO,2021-11-02 00:00:00,1.35
ARLSO,2021-11-03 00:00:00,1.33
ARLSO,2021-11-04 00:00:00,1.33
ARLSO,2021-11-05 00:00:00,1.32
ARLSO,2021-11-06 00:00:00,1.32
ARLSO,2021-11-07 00:00:00,1.3
ARLSO,2021-11-08 00:00:00,1.3
ARLSO,2021-11-09 00:00:00,1.3
ARLSO,2021-11-10 00:00:00,1.27
ARLSO,2021-11-11 00:00:00,1.24
ARLSO,2021-11-12 00:00:00,1.22
ARLSO,2021-11-13 00:00:00,1.19
ARLSO,2021-11-14 00:00:00,1.19
ARLSO,2021-11-15 00:00:00,1.17
ARLSO,2021-11-16 00:00:00,1.17
ARLSO,2021-11-17 00:00:00,1.16
ARLSO,2021-11-18 00:00:00,1.16
ARLSO,2021-11-19 00:00:00,1.12
ARLSO,2021-11-20 00:00:00,1.09
ARLSO,2021-11-21 00:00:00,1.07
ARLSO,2021-11-22 00:00:00,1.04
ARLSO,2021-11-23 00:00:00,1.01
ARLSO,2021-11-24 00:00:00,0.98
ARLSO,2021-11-25 00:00:00,0.96
ARLSO,2021-11-26 00:00:00,0.93
ARLSO,2021-11-27 00:00:00,0.91
ARLSO,2021-11-28 00:00:00,0.91
ARLSO,2021-11-29 00:00:00,0.9
ARLSO,2021-11-30 00:00:00,0.88
ARLSO,2021-12-01 00:00:00,0.86
ARLSO,2021-12-02 00:00:00,0.85
ARLSO,2021-12-03 00:00:00,0.83
ARLSO,2021-12-04 00:00:00,0.83
ARLSO,2021-12-05 00:00:00,0.83
ARLSO,2021-12-06 00:00:00,0.82
ARLSO,2021-12-07 00:00:00,0.82
ARLSO,2021-12-08 00:00:00,0.8
ARLSO,2021-12-09 00:00:00,0.78
ARLSO,2021-12-10 00:00:00,0.78
ARLSO,2021-12-11 00:00:00,0.77
ARLSO,2021-12-12 00:00:00,0.77
ARLSO,2021-12-13 00:00:00,0.75
ARLSO,2021-12-14 00:00:00,0.75
ARLSO,2021-12-15 00:00:00,0.73
ARLSO,2021-12-16 00:00:00,0.73
ARLSO,2021-12-17 00:00:00,0.72
ARLSO,2021-12-18 00:00:00,0.72
ARLSO,2021-12-19 00:00:00,0.72
ARLSO,2021-12-20 00:00:00,0.7
ARLSO,2021-12-21 00:00:00,0.7
ARLSO,2021-12-22 00:00:00,0.7
ARLSO,2021-12-23 00:00:00,0.69
ARLSO,2021-12-24 00:00:00,0.69
ARLSO,2021-12-25 00:00:00,0.69
ARLSO,2021-12-26 00:00:00,0.67
ARLSO,2021-12-27 00:00:00,0.67
ARLSO,2021-12-28 00:00:00,0.67
ARLSO,2021-12-29 00:00:00,0.65
ARLSO,2021-12-30 00:00:00,0.65
ARLSO,2021-12-31 00:00:00,0.65
ARLSO,2022-01-01 00:00:00,0.65
ARLSO,2022-01-02 00:00:00,0.65
ARLSO,2022-01-03 00:00:00,0.64
ARLSO,2022-01-04 00:00:00,0.64
ARLSO,2022-01-05 00:00:00,0.64
ARLSO,2022-01-06 00:00:00,0.62
ARLSO,2022-01-07 00:00:00,0.62
ARLSO,2022-01-08 00:00:00,0.62
ARLSO,2022-01-09 00:00:00,0.62
ARLSO,2022-01-10 00:00:00,0.61
ARLSO,2022-01-11 00:00:00,0.61
ARLSO,2022-01-12 00:00:00,0.61
ARLSO,2022-01-13 00:00:00,0.59
ARLSO,2022-01-14 00:00:00,0.59
ARLSO,2022-01-15 00:00:00,0.59
ARLSO,2022-01-16 00:00:00,0.59
ARLSO,2022-01-17 00:00:00,0.57
ARLSO,2022-01-18 00:00:00,0.56
ARLSO,2022-01-19 00:00:00,0.56
ARLSO,2022-01-20 00:00:00,0.54
ARLSO,2022-01-21 00:00:00,0.54
ARLSO,2022-01-22 00:00:00,0.52
ARLSO,2022-01-23 00:00:00,0.52
ARLSO,2022-01-24 00:00:00,0.52
ARLSO,2022-01-25 00:00:00,0.51
ARLSO,2022-01-26 00:00:00,0.51
ARLSO,2022-01-27 00:00:00,0.51
ARLSO,2022-01-28 00:00:00,0.49
ARLSO,2022-01-29 00:00:00,0.49
ARLSO,2022-01-30 00:00:00,0.49
ARLSO,2022-01-31 00:00:00,0.48
ARLSO,2022-02-01 00:00:00,0.48
ARLSO,2022-02-02 00:00:00,0.48
ARLSO,2022-02-03 00:00:00,0.46
ARLSO,2022-02-04 00:00:00,0.46
ARLSO,2022-02-05 00:00:00,0.44
ARLSO,2022-02-06 00:00:00,0.44
ARLSO,2022-02-07 00:00:00,0.44
ARLSO,2022-02-08 00:00:00,0.43
ARLSO,2022-02-09 00:00:00,0.43
ARLSO,2022-02-10 00:00:00,0.43
ARLSO,2022-02-11 00:00:00,0.41
ARLSO,2022-02-12 00:00:00,0.41
ARLSO,2022-02-13 00:00:00,0.41
ARLSO,2022-02-14 00:00:00,0.39
ARLSO,2022-02-15 00:00:00,0.39
ARLSO,2022-02-16 00:00:00,0.38
ARLSO,2022-02-17 00:00:00,0.38
ARLSO,2022-02-18 00:00:00,0.38
ARLSO,2022-02-19 00:00:00,0.36
ARLSO,2022-02-20 00:00:00,0.36
ARLSO,2022-02-21 00:00:00,0.35
ARLSO,2022-02-22 00:00:00,0.35
ARLSO,2022-02-23 00:00:00,0.35
ARLSO,2022-02-24 00:00:00,0.33
ARLSO,2022-02-25 00:00:00,0.33
ARLSO,2022-02-26 00:00:00,0.33
ARLSO,2022-02-27 00:00:00,0.31
ARLSO,2022-02-28 00:00:00,0.31
ARLSO,2022-03-01 00:00:00,0.31
ARLSO,2022-03-02 00:00:00,0.3
ARLSO,2022-03-03 00:00:00,0.3
ARLSO,2022-03-04 00:00:00,0.3
ARLSO,2022-03-05 00:00:00,0.28
ARLSO,2022-03-06 00:00:00,0.28
ARLSO,2022-03-07 00:00:00,0.28
ARLSO,2022-03-08 00:00:00,0.27
ARLSO,2022-03-09 00:00:00,0.27
ARLSO,2022-03-10 00:00:00,0.27
ARLSO,2022-03-11 00:00:00,0.25
ARLSO,2022-03-12 00:00:00,0.25
ARLSO,2022-03-13 00:00:00,0.25
ARLSO,2022-03-14 00:00:00,0.23
ARLSO,2022-03-15 00:00:00,0.22
ARLSO,2022-03-16 00:00:00,0.22
ARLSO,2022-03-17 00:00:00,0.2
ARLSO,2022-03-18 00:00:00,0.2
ARLSO,2022-03-19 00:00:00,0.2
ARLSO,2022-03-20 00:00:00,0.18
ARLSO,2022-03-21 00:00:00,0.18
ARLSO,2022-03-22 00:00:00,0.18
ARLSO,2022-03-23 00:00:00,0.17
ARLSO,2022-03-24 00:00:00,0.17
ARLSO,2022-03-25 00:00:00,0.17
ARLSO,2022-03-26 00:00:00,0.15
ARLSO,2022-03-27 00:00:00,0.14
ARLSO,2022-03-28 00:00:00,0.14
ARLSO,2022-03-29 00:00:00,0.14
ARLSO,2022-03-30 00:00:00,0.14
ARLSO,2022-03-31 00:00:00,0.12
ARLSO,2022-04-01 00:00:00,0.12
ARLSO,2022-04-02 00:00:00,0.1
ARLSO,2022-04-03 00:00:00,0.1
ARLSO,2022-04-04 00:00:00,0.1
ARLSO,2022-04-05 00:00:00,0.1
ARLSO,2022-04-06 00:00:00,0.09
ARLSO,2022-04-07 00:00:00,0.09
ARLSO,2022-04-08 00:00:00,0.07
ARLSO,2022-04-09 00:00:00,0.07
ARLSO,2022-04-10 00:00:00,0.07
ARLSO,2022-04-11 00:00:00,0.05
ARLSO,2022-04-12 00:00:00,0.05
ARLSO,2022-04-13 00:00:00,0.05
ARLSO,2022-04-14 00:00:00,0.04
ARLSO,2022-04-15 00:00:00,0.04
ARLSO,2022-04-16 00:00:00,0.04
ARLSO,2022-04-17 00:00:00,0.02
ARLSO,2022-04-18 00:00:00,0.02
ARLSO,2022-04-19 00:00:00,0.02
ARLSO,2022-04-20 00:00:00,0.01
ARLSO,2022-04-21 00:00:00,0.01
ARLSO,2022-04-22 00:00:00,0.01
ARLSO,2022-04-23 00:00:00,0.01
ARLSO,2022-04-24 00:00:00,0.01
ARLSO,2022-04-25 00:00:00,0.01
ARLSO,2022-04-26 00:00:00,0.01
ARLSO,2022-04-27 00:00:00,0.01
ARLSO,2022-04-28 00:00:00,0.01
ARLSO,2022-04-29 00:00:00,0.01
ARLSO,2022-04-30 00:00:00,0.01
ARLSO,2022-05-01 00:00:00,0.01
ARLSO,2022-05-02 00:00:00,0.01
ARLSO,2022-05-03 00:00:00,0.01
ARLSO,2022-05-04 00:00:00,0.01
ARLSO,2022-05-05 00:00:00,0.01
ARLSO,2022-05-06 00:00:00,0.01
ARLSO,2022-05-07 00:00:00,0.01
ARLSO,2022-05-08 00:00:00,0.01
ARLSO,2022-05-09 00:00:00,0.01
ARLSO,2022-05-10 00:00:00,0.01
