fecha,almacenamiento_hm3,precipitacion_mm,lluvia_mm,evapotranspiracion_mm,temp_media_c,temp_max_c,temp_min_c,horas_precipitacion,viento_max_km_h,viento_medio_km_h,deficit_presion_vapor_kpa,radiacion_solar_mj_m2,humedad_relativa_pct,cobertura_nubes_pct,humedad_suelo_0_100cm,humedad_suelo_0_7cm,humedad_suelo_28_100cm,humedad_suelo_7_28cm,datos_completos
1951-01-16,33.59,0.0,0.0,3.99,14.5,23.6,6.6,0.0,18.3,10.2,2.54,16.49,38,30,0.131,0.103,0.136,0.125,True
1951-01-17,33.41,0.0,0.0,3.4,14.3,22.9,5.5,0.0,12.2,7.1,2.3,16.21,42,2,0.131,0.095,0.136,0.125,True
1951-01-18,33.23,0.0,0.0,3.06,15.0,24.2,6.2,0.0,13.0,7.1,2.66,12.54,38,68,0.13,0.09,0.136,0.125,True
1951-01-19,33.05,0.0,0.0,3.67,15.1,24.2,5.8,0.0,11.9,7.3,2.6,16.56,36,14,0.13,0.084,0.136,0.125,True
1951-01-20,32.87,0.0,0.0,3.83,15.9,25.7,6.4,0.0,13.8,7.8,2.88,16.35,36,25,0.13,0.081,0.136,0.125,True
1951-01-21,32.78,0.0,0.0,4.18,17.7,28.5,8.6,0.0,11.5,8.5,3.44,16.8,33,27,0.13,0.078,0.136,0.125,True
1951-01-22,32.69,0.0,0.0,4.34,17.7,27.9,8.8,0.0,14.3,9.0,3.38,17.08,30,0,0.129,0.076,0.136,0.125,True
1951-01-23,32.51,0.0,0.0,4.35,19.1,29.2,10.2,0.0,13.6,8.4,3.45,16.57,31,0,0.129,0.074,0.136,0.125,True
1951-01-24,32.27,0.0,0.0,4.4,20.6,31.7,10.9,0.0,11.5,7.9,4.15,16.79,31,0,0.129,0.073,0.136,0.125,True
1951-01-25,31.95,0.0,0.0,4.43,21.0,31.9,11.6,0.0,12.8,7.5,4.23,16.99,27,2,0.129,0.073,0.136,0.125,True
1951-01-26,31.63,0.0,0.0,4.27,19.7,28.2,11.7,0.0,13.8,7.5,3.24,17.16,34,17,0.129,0.072,0.136,0.125,True
1951-01-27,31.23,0.0,0.0,3.98,19.2,26.2,12.3,0.0,17.1,9.7,2.7,14.97,45,68,0.129,0.072,0.136,0.125,True
1951-01-28,30.91,0.0,0.0,3.81,18.2,24.8,13.0,0.0,18.3,9.8,2.39,16.78,52,9,0.129,0.072,0.136,0.125,True
1951-01-29,30.57,0.0,0.0,3.28,16.6,23.5,10.2,0.0,16.8,8.7,2.22,13.0,48,55,0.129,0.072,0.136,0.125,True
1951-01-30,30.22,0.1,0.1,2.9,14.7,20.3,10.2,1.0,27.5,15.7,1.39,12.87,63,46,0.129,0.076,0.136,0.125,True
1951-01-31,29.88,0.1,0.1,3.39,11.8,17.4,6.7,1.0,20.4,10.4,1.64,17.69,57,8,0.132,0.115,0.136,0.125,True
1951-02-01,29.45,0.0,0.0,4.47,12.1,20.4,4.9,0.0,20.2,13.9,2.14,18.01,34,8,0.132,0.106,0.136,0.125,True
1951-02-02,29.12,0.0,0.0,4.89,14.4,24.6,6.3,0.0,17.5,13.4,2.8,18.55,24,39,0.131,0.096,0.136,0.125,True
1951-02-03,28.72,0.0,0.0,5.15,17.5,29.2,7.4,0.0,14.7,10.8,3.74,18.59,21,10,0.13,0.088,0.136,0.125,True
1951-02-04,28.24,0.0,0.0,4.79,19.1,28.7,10.2,0.0,13.8,8.1,3.54,18.36,24,16,0.13,0.081,0.136,0.125,True
1951-02-05,27.84,0.0,0.0,4.97,19.7,29.3,10.1,0.0,15.5,8.7,3.8,18.22,25,11,0.13,0.077,0.136,0.125,True
1951-02-06,27.37,0.0,0.0,4.59,19.8,28.9,10.4,0.0,12.7,7.4,3.52,18.08,25,35,0.129,0.075,0.136,0.125,True
1951-02-07,27.0,0.0,0.0,4.74,20.8,30.6,11.2,0.0,13.0,7.4,3.88,18.3,30,7,0.129,0.074,0.136,0.125,True
1951-02-08,26.62,0.0,0.0,4.98,21.4,31.2,11.6,0.0,15.8,8.0,3.98,18.21,29,35,0.129,0.073,0.136,0.124,True
1951-02-09,26.17,0.0,0.0,5.42,23.3,34.2,12.8,0.0,14.4,8.4,4.9,18.52,25,20,0.129,0.072,0.136,0.124,True
1951-02-10,25.73,0.0,0.0,6.06,25.2,35.9,14.7,0.0,14.2,9.5,5.53,19.08,17,0,0.129,0.072,0.136,0.124,True
1951-02-11,25.27,0.0,0.0,5.32,23.8,33.9,13.3,0.0,13.0,7.9,4.96,17.32,17,27,0.129,0.071,0.136,0.124,True
1951-02-12,24.72,0.0,0.0,5.22,19.4,24.9,13.9,0.0,19.2,12.5,2.47,19.18,34,11,0.129,0.071,0.136,0.124,True
1951-02-13,24.17,0.0,0.0,4.28,17.4,24.2,11.2,0.0,14.2,8.1,2.51,19.26,45,3,0.129,0.071,0.136,0.124,True
1951-02-14,23.62,0.0,0.0,4.43,17.2,24.4,10.6,0.0,15.4,8.7,2.57,19.62,34,3,0.129,0.071,0.136,0.124,True
1951-02-15,22.88,0.0,0.0,5.04,17.3,25.8,9.4,0.0,16.6,12.1,2.8,17.32,26,78,0.129,0.071,0.136,0.124,True
1951-02-16,22.18,0.0,0.0,4.64,17.6,24.8,10.8,0.0,15.5,8.7,2.64,19.59,34,31,0.129,0.071,0.136,0.124,True
1951-02-17,21.62,0.0,0.0,4.27,16.8,23.0,10.3,0.0,17.2,8.1,2.27,19.53,38,2,0.129,0.071,0.136,0.124,True
1951-02-18,20.98,0.0,0.0,4.56,16.8,24.2,8.5,0.0,13.7,7.6,2.56,20.33,33,0,0.129,0.071,0.136,0.124,True
1951-02-19,20.4,0.0,0.0,4.81,15.6,23.1,8.9,0.0,15.4,10.8,2.45,20.32,37,0,0.129,0.071,0.136,0.124,True
1951-02-20,19.9,0.0,0.0,5.13,16.7,26.1,7.3,0.0,11.9,8.5,3.09,21.18,20,0,0.129,0.071,0.136,0.124,True
1951-02-21,19.41,0.0,0.0,4.84,16.8,24.9,7.7,0.0,15.6,7.7,2.82,21.39,27,0,0.129,0.071,0.136,0.124,True
1951-02-22,18.89,0.0,0.0,4.74,16.4,23.3,10.4,0.0,17.1,10.0,2.14,20.02,31,28,0.129,0.071,0.136,0.124,True
1951-02-23,18.49,0.0,0.0,4.3,15.7,22.0,9.7,0.0,14.3,8.7,1.93,20.64,42,32,0.129,0.071,0.136,0.124,True
1951-02-24,18.03,0.4,0.4,2.3,16.7,20.9,12.8,2.0,10.8,5.2,1.76,8.34,44,83,0.129,0.071,0.136,0.124,True
1951-02-25,17.55,0.0,0.0,4.36,16.5,22.0,11.6,0.0,13.9,8.0,1.99,20.82,42,5,0.129,0.071,0.136,0.124,True
1951-02-26,17.2,0.0,0.0,4.77,17.0,25.3,8.6,0.0,14.3,8.0,2.66,21.68,40,33,0.129,0.071,0.136,0.124,True
1951-02-27,16.79,0.0,0.0,4.42,15.4,22.3,9.5,0.0,20.2,11.1,2.21,17.57,37,96,0.129,0.071,0.136,0.123,True
1951-02-28,16.4,0.0,0.0,4.85,15.4,23.2,7.2,0.0,15.5,8.7,2.48,20.97,29,42,0.129,0.071,0.136,0.123,True
1951-03-01,16.08,0.0,0.0,4.94,15.4,22.9,7.2,0.0,18.1,9.9,2.27,22.01,41,35,0.129,0.071,0.136,0.123,True
1951-03-02,15.71,0.2,0.2,4.57,14.5,19.4,9.6,2.0,18.7,12.2,1.81,21.51,42,6,0.129,0.071,0.136,0.123,True
1951-03-03,15.48,0.0,0.0,4.98,15.0,21.6,7.8,0.0,18.2,10.6,2.21,20.73,31,60,0.129,0.071,0.136,0.123,True
1951-03-04,15.07,0.0,0.0,5.81,16.8,27.1,6.4,0.0,13.4,9.6,3.46,23.69,18,36,0.129,0.071,0.136,0.123,True
1951-03-05,14.75,0.0,0.0,5.47,18.3,27.4,8.7,0.0,13.7,7.7,3.5,22.32,16,29,0.129,0.071,0.136,0.123,True
1951-03-06,14.44,0.4,0.4,3.52,20.3,26.9,12.2,2.0,12.7,6.6,3.04,8.5,16,87,0.129,0.071,0.136,0.123,True
1951-03-07,14.18,0.0,0.0,5.59,23.8,31.3,16.4,0.0,14.9,9.1,3.86,17.35,22,89,0.129,0.071,0.136,0.123,True
1951-03-08,13.88,0.0,0.0,6.22,24.9,32.9,17.6,0.0,21.0,10.2,4.26,18.55,24,77,0.129,0.07,0.136,0.123,True
1951-03-09,13.52,0.0,0.0,6.29,24.2,31.1,17.0,0.0,24.3,10.5,3.86,20.42,25,51,0.129,0.07,0.136,0.123,True
1951-03-10,13.1,0.0,0.0,6.09,22.5,28.8,17.2,0.0,20.1,11.7,2.95,21.99,33,3,0.129,0.07,0.136,0.123,True
1951-03-11,12.58,0.0,0.0,7.03,22.3,31.3,13.3,0.0,20.0,10.8,4.32,24.02,21,5,0.129,0.07,0.136,0.123,True
1951-03-12,11.97,0.0,0.0,8.01,23.5,32.6,16.7,0.0,24.9,15.4,4.56,24.54,12,0,0.129,0.07,0.136,0.123,True
1951-03-13,11.27,0.0,0.0,7.28,22.0,31.3,12.2,0.0,18.9,11.6,4.36,24.79,13,72,0.129,0.07,0.136,0.123,True
1951-03-14,10.75,0.0,0.0,5.76,20.8,28.3,13.0,0.0,19.2,10.2,3.33,20.2,27,84,0.129,0.07,0.136,0.123,True
1951-03-15,10.27,0.0,0.0,6.04,21.4,29.8,12.9,0.0,18.2,9.2,3.39,24.06,33,3,0.129,0.07,0.136,0.123,True
1951-03-16,9.92,0.0,0.0,6.35,21.2,28.6,13.9,0.0,23.4,11.3,3.24,24.12,32,16,0.129,0.071,0.136,0.123,True
1951-03-17,9.71,0.0,0.0,5.5,19.0,26.1,13.4,0.0,18.2,12.8,2.65,24.33,48,6,0.129,0.07,0.136,0.123,True
1951-03-18,9.48,0.0,0.0,6.04,19.9,28.0,11.5,0.0,19.0,8.7,3.23,24.91,36,0,0.129,0.07,0.136,0.122,True
1951-03-19,9.31,0.0,0.0,6.79,21.0,29.6,11.8,0.0,17.4,9.9,3.62,25.31,17,0,0.128,0.07,0.136,0.122,True
1951-03-20,9.13,0.0,0.0,6.86,21.6,30.6,10.9,0.0,19.3,9.4,3.98,25.55,15,8,0.128,0.07,0.136,0.122,True
1951-03-21,9.02,0.0,0.0,6.51,22.4,31.0,12.0,0.0,13.0,8.0,4.21,24.56,13,67,0.128,0.07,0.136,0.122,True
1951-03-22,8.9,0.0,0.0,5.96,23.1,29.3,17.5,0.0,20.2,8.6,3.58,20.67,15,87,0.128,0.07,0.136,0.122,True
1951-03-23,8.79,0.0,0.0,6.11,22.6,29.8,15.0,0.0,16.1,7.7,3.44,24.67,31,49,0.128,0.07,0.136,0.122,True
1951-03-24,8.36,0.0,0.0,4.4,21.3,26.0,17.0,0.0,18.9,8.4,2.64,15.42,35,97,0.128,0.071,0.136,0.122,True
1951-03-25,8.1,5.0,5.0,4.04,19.4,26.6,13.8,10.0,15.8,8.7,2.42,18.9,57,63,0.131,0.1,0.136,0.122,True
1951-03-26,7.79,0.0,0.0,4.41,19.0,24.4,14.0,0.0,21.4,12.5,1.9,18.35,59,44,0.131,0.106,0.136,0.122,True
1951-03-27,7.64,0.0,0.0,4.8,17.4,22.3,13.3,0.0,16.9,11.4,1.87,24.99,57,8,0.131,0.104,0.136,0.122,True
1951-03-28,7.42,0.0,0.0,5.96,18.4,25.8,11.0,0.0,21.9,13.4,2.52,25.19,44,4,0.13,0.094,0.136,0.122,True
1951-03-29,7.25,0.0,0.0,6.71,20.1,28.9,9.8,0.0,16.2,9.8,3.64,26.4,25,37,0.129,0.085,0.136,0.122,True
1951-03-30,7.01,0.0,0.0,7.3,20.5,28.6,11.7,0.0,26.7,13.5,3.62,25.63,22,16,0.129,0.079,0.136,0.122,True
1951-03-31,6.73,0.0,0.0,6.19,18.4,24.7,12.3,0.0,23.0,13.8,2.59,26.75,37,0,0.129,0.076,0.136,0.122,True
1951-04-01,6.56,0.0,0.0,6.12,19.7,28.0,10.3,0.0,17.8,8.6,3.23,26.57,33,11,0.129,0.074,0.136,0.122,True
1951-04-02,6.43,0.0,0.0,6.2,21.2,29.5,11.7,0.0,14.8,7.7,3.65,25.45,30,56,0.129,0.073,0.136,0.122,True
1951-04-03,6.29,0.0,0.0,7.19,22.8,31.8,13.4,0.0,23.4,11.6,4.16,26.24,27,34,0.129,0.072,0.136,0.122,True
1951-04-04,6.16,0.4,0.4,5.18,19.5,24.0,15.3,4.0,23.5,14.3,2.2,20.47,46,31,0.129,0.082,0.136,0.122,True
1951-04-05,6.0,0.6,0.6,4.7,19.1,24.4,14.1,4.0,23.2,12.3,2.06,19.98,53,63,0.13,0.089,0.136,0.122,True
1951-04-06,5.87,0.4,0.4,5.0,19.0,24.6,14.0,3.0,17.1,10.0,2.34,22.67,53,28,0.13,0.099,0.136,0.122,True
1951-04-07,5.74,0.3,0.3,6.21,20.5,28.1,12.3,2.0,20.2,9.4,3.14,26.19,41,10,0.13,0.089,0.136,0.122,True
1951-04-08,5.71,0.0,0.0,7.08,23.0,31.0,14.2,0.0,16.8,10.4,4.0,27.32,31,4,0.129,0.082,0.136,0.122,True
1951-04-09,5.56,0.0,0.0,8.2,25.9,34.8,16.7,0.0,22.5,12.9,5.1,25.47,22,51,0.129,0.076,0.136,0.122,True
1951-04-10,5.49,0.0,0.0,7.93,26.1,34.3,16.7,0.0,21.7,11.2,4.94,25.67,21,65,0.129,0.073,0.136,0.122,True
1951-04-11,5.4,0.0,0.0,7.79,26.9,35.2,18.7,0.0,22.7,9.7,5.19,27.35,20,67,0.129,0.072,0.136,0.122,True
1951-04-12,5.34,0.0,0.0,7.76,27.1,36.0,17.3,0.0,19.5,9.6,5.45,26.56,20,74,0.129,0.071,0.136,0.122,True
1951-04-13,5.25,0.0,0.0,8.03,27.3,36.4,16.5,0.0,20.2,9.4,5.63,28.27,18,5,0.129,0.071,0.136,0.122,True
1951-04-14,5.16,0.0,0.0,8.45,26.8,34.4,18.0,0.0,20.6,11.9,5.02,28.31,20,24,0.129,0.071,0.136,0.122,True
1951-04-15,5.07,0.0,0.0,8.24,25.8,33.6,17.7,0.0,23.7,13.5,4.44,27.6,24,48,0.128,0.071,0.136,0.122,True
1951-04-16,5.01,0.0,0.0,7.65,25.1,32.6,17.0,0.0,21.8,11.1,4.44,26.69,25,74,0.128,0.07,0.136,0.121,True
1951-04-17,4.95,0.0,0.0,7.48,24.4,32.1,16.2,0.0,21.9,10.7,4.25,26.61,23,59,0.128,0.07,0.136,0.121,True
1951-04-18,4.89,0.0,0.0,7.1,26.3,33.8,17.8,0.0,17.3,8.7,4.46,26.2,24,76,0.128,0.07,0.136,0.121,True
1951-04-19,4.89,0.1,0.1,7.47,27.5,34.7,19.5,1.0,26.4,13.0,4.86,21.29,26,65,0.128,0.072,0.136,0.121,True
1951-04-20,4.83,0.0,0.0,6.53,21.8,27.6,15.6,0.0,17.3,11.2,2.91,28.03,42,2,0.129,0.087,0.136,0.121,True
1951-04-21,4.83,0.0,0.0,7.0,24.0,32.1,15.0,0.0,17.1,8.4,4.05,28.55,38,12,0.129,0.079,0.136,0.121,True
1951-04-22,4.83,0.0,0.0,7.8,26.9,36.3,16.4,0.0,18.4,8.1,5.61,29.52,24,8,0.129,0.075,0.136,0.121,True
1951-04-23,4.83,0.0,0.0,7.26,27.4,36.8,17.4,0.0,18.4,10.0,5.91,21.1,17,92,0.128,0.072,0.136,0.121,True
1951-04-24,4.77,0.0,0.0,7.77,24.8,31.5,18.6,0.0,20.3,11.4,4.11,28.4,24,52,0.128,0.072,0.136,0.121,True
1951-04-25,4.75,0.0,0.0,8.09,23.8,31.2,15.0,0.0,22.3,12.9,4.04,28.92,25,38,0.128,0.071,0.136,0.121,True
1951-04-26,4.75,0.0,0.0,6.88,21.9,29.0,14.8,0.0,18.3,11.1,3.36,28.27,38,50,0.128,0.071,0.136,0.121,True
1951-04-27,4.75,0.0,0.0,7.22,23.5,31.4,14.9,0.0,18.5,8.7,4.09,29.13,28,27,0.128,0.071,0.136,0.121,True
1951-04-28,4.75,0.5,0.5,7.24,24.5,31.2,19.0,3.0,26.9,11.5,3.82,26.28,26,49,0.128,0.072,0.136,0.121,True
1951-04-29,4.75,0.3,0.3,5.51,19.4,24.8,14.7,2.0,29.8,18.5,2.07,20.85,49,39,0.128,0.073,0.136,0.121,True
1951-04-30,4.75,0.2,0.2,5.62,16.2,20.9,11.4,2.0,24.8,17.5,2.0,25.09,42,28,0.129,0.075,0.136,0.121,True
1951-05-01,4.75,0.0,0.0,6.71,19.0,26.6,9.6,0.0,14.7,8.1,3.16,30.37,28,5,0.129,0.074,0.136,0.121,True
1951-05-02,4.75,0.0,0.0,7.24,23.4,33.7,12.3,0.0,15.8,8.4,5.0,28.47,20,29,0.128,0.073,0.136,0.121,True
1951-05-03,4.75,0.0,0.0,7.97,25.1,34.4,13.8,0.0,17.4,9.1,4.98,30.45,24,36,0.128,0.072,0.136,0.121,True
1951-05-04,4.75,0.0,0.0,8.18,27.0,36.7,15.0,0.0,15.9,8.1,5.9,30.59,15,8,0.128,0.071,0.136,0.121,True
1951-05-05,4.75,0.0,0.0,9.05,27.9,37.1,17.3,0.0,20.6,11.6,6.06,29.88,14,51,0.128,0.071,0.136,0.121,True
1951-05-06,4.75,0.0,0.0,8.26,27.1,35.1,18.5,0.0,21.5,11.7,4.9,27.23,18,62,0.128,0.071,0.135,0.121,True
1951-05-07,4.75,0.0,0.0,8.56,26.5,34.7,16.6,0.0,22.1,11.0,5.14,30.01,18,4,0.128,0.07,0.135,0.121,True
1951-05-08,4.72,0.0,0.0,8.44,26.8,35.3,16.6,0.0,21.0,10.1,5.28,30.28,18,3,0.128,0.07,0.135,0.121,True
1951-05-09,4.69,0.0,0.0,8.55,27.6,35.3,17.7,0.0,20.2,11.1,5.19,28.82,17,22,0.128,0.07,0.135,0.121,True
1951-05-10,4.69,0.0,0.0,8.86,28.7,36.9,18.3,0.0,22.7,11.1,5.64,29.99,19,20,0.127,0.07,0.135,0.12,True
1951-05-11,4.67,0.0,0.0,8.85,28.2,35.5,19.8,0.0,22.1,11.5,5.07,30.38,20,0,0.127,0.069,0.135,0.12,True
1951-05-12,4.67,0.0,0.0,8.6,25.9,33.3,17.8,0.0,21.3,12.0,4.53,30.45,21,41,0.127,0.069,0.135,0.12,True
1951-05-13,4.67,0.0,0.0,8.74,24.4,32.0,15.9,0.0,25.3,14.3,4.19,30.18,23,52,0.127,0.069,0.135,0.12,True
1951-05-14,4.64,0.0,0.0,7.21,20.9,26.7,15.2,0.0,24.6,15.5,2.78,29.03,37,52,0.127,0.069,0.135,0.12,True
1951-05-15,4.64,0.0,0.0,7.07,21.8,28.8,13.4,0.0,14.4,8.3,3.42,30.62,29,6,0.127,0.069,0.135,0.12,True
1951-05-16,4.61,0.0,0.0,7.99,25.0,33.0,14.6,0.0,20.9,9.1,4.53,30.66,27,14,0.127,0.068,0.135,0.12,True
1951-05-17,4.61,0.0,0.0,9.46,27.6,35.1,19.1,0.0,17.9,13.6,5.24,30.84,18,0,0.127,0.068,0.135,0.12,True
1951-05-18,4.61,0.0,0.0,9.02,28.6,36.8,17.8,0.0,16.9,10.4,5.76,30.82,15,5,0.127,0.068,0.135,0.12,True
1951-05-19,4.56,0.0,0.0,9.03,29.5,37.8,18.8,0.0,21.3,10.0,6.08,30.83,15,17,0.127,0.068,0.135,0.12,True
1951-05-20,4.56,0.0,0.0,9.28,29.1,36.4,19.6,0.0,22.1,11.4,5.57,31.19,15,0,0.127,0.067,0.135,0.12,True
1951-05-21,4.56,0.0,0.0,9.75,27.0,34.7,18.0,0.0,26.0,15.1,4.99,31.09,16,0,0.127,0.067,0.135,0.12,True
1951-05-22,4.53,0.0,0.0,8.64,26.2,34.0,18.3,0.0,21.9,12.8,4.57,30.57,27,0,0.127,0.067,0.135,0.12,True
1951-05-23,4.5,0.0,0.0,8.19,26.1,33.9,16.9,0.0,21.3,10.6,4.51,30.77,29,0,0.127,0.067,0.135,0.12,True
1951-05-24,4.5,0.0,0.0,8.39,27.8,36.1,17.8,0.0,18.3,9.1,5.26,31.2,29,0,0.127,0.066,0.135,0.12,True
1951-05-25,4.5,0.0,0.0,9.09,30.5,39.0,20.0,0.0,20.3,9.8,6.32,30.53,17,0,0.127,0.066,0.135,0.12,True
1951-05-26,4.5,0.0,0.0,9.26,32.7,42.0,22.4,0.0,17.1,9.4,7.57,30.71,15,0,0.127,0.066,0.135,0.12,True
1951-05-27,4.48,0.0,0.0,9.34,31.9,40.3,23.4,0.0,17.6,11.7,6.52,30.25,26,1,0.127,0.065,0.135,0.12,True
1951-05-28,4.48,0.0,0.0,8.98,31.4,39.9,23.7,0.0,19.8,11.8,6.22,29.8,31,6,0.127,0.065,0.135,0.12,True
1951-05-29,4.48,0.0,0.0,8.89,31.6,39.1,23.5,0.0,20.2,11.3,5.81,29.96,32,5,0.127,0.065,0.135,0.12,True
1951-05-30,4.45,0.0,0.0,9.0,31.9,39.3,24.1,0.0,23.3,11.5,5.86,29.48,31,6,0.127,0.064,0.135,0.12,True
1951-05-31,4.45,0.0,0.0,9.03,31.5,38.6,24.2,0.0,24.0,11.9,5.61,30.04,32,1,0.127,0.064,0.135,0.12,True
1951-06-01,4.45,0.0,0.0,9.14,30.3,37.8,21.9,0.0,18.4,10.3,5.87,31.75,30,0,0.127,0.064,0.135,0.12,True
1951-06-02,4.42,0.0,0.0,9.82,30.0,38.3,20.1,0.0,22.0,11.2,6.54,32.07,9,0,0.127,0.064,0.135,0.119,True
1951-06-03,4.39,0.0,0.0,9.25,28.3,35.5,18.6,0.0,22.9,11.8,5.21,31.55,16,0,0.127,0.064,0.135,0.119,True
1951-06-04,4.39,0.0,0.0,9.28,28.1,36.1,18.5,0.0,22.8,13.2,5.25,30.68,23,41,0.127,0.063,0.135,0.119,True
1951-06-05,4.37,0.0,0.0,9.25,28.3,35.9,19.5,0.0,25.2,12.7,5.27,31.68,25,7,0.127,0.063,0.135,0.119,True
1951-06-06,4.37,0.0,0.0,9.17,27.2,35.0,17.2,0.0,21.9,11.7,5.11,31.87,17,0,0.127,0.063,0.135,0.119,True
1951-06-07,4.37,0.0,0.0,9.3,27.2,35.2,17.7,0.0,26.2,13.1,5.12,31.41,19,0,0.127,0.063,0.135,0.119,True
1951-06-08,4.37,0.0,0.0,9.0,27.6,35.8,17.4,0.0,20.0,11.4,5.4,31.15,18,0,0.127,0.063,0.135,0.119,True
1951-06-09,4.37,0.0,0.0,9.06,29.3,38.3,17.9,0.0,21.4,9.6,6.37,31.93,15,0,0.127,0.063,0.135,0.119,True
1951-06-10,4.37,0.0,0.0,9.29,30.7,39.7,18.9,0.0,18.7,9.3,7.03,32.31,12,0,0.127,0.063,0.135,0.119,True
1951-06-11,4.37,0.0,0.0,8.71,31.0,39.1,21.1,0.0,18.9,9.2,6.72,28.84,13,66,0.127,0.062,0.135,0.119,True
1951-06-12,4.37,0.0,0.0,8.09,29.6,37.8,20.5,0.0,21.1,10.7,6.02,23.51,17,76,0.127,0.062,0.135,0.119,True
1951-06-13,4.37,0.0,0.0,9.07,30.2,38.3,21.2,0.0,18.8,10.2,6.23,30.46,16,34,0.126,0.062,0.135,0.119,True
1951-06-14,4.37,0.0,0.0,9.24,31.1,40.4,19.4,0.0,17.1,9.7,7.28,30.77,12,0,0.126,0.062,0.135,0.118,True
1951-06-15,4.37,0.0,0.0,10.69,32.6,40.6,22.9,0.0,25.1,13.4,7.42,30.54,6,0,0.126,0.062,0.135,0.118,True
1951-06-16,4.34,0.0,0.0,9.8,31.6,40.7,19.9,0.0,19.8,10.6,7.49,31.61,8,0,0.126,0.061,0.135,0.118,True
1951-06-17,4.34,0.0,0.0,9.89,31.2,39.9,21.7,0.0,20.5,12.8,6.63,30.5,16,0,0.126,0.061,0.135,0.118,True
1951-06-18,4.34,0.0,0.0,9.58,32.9,41.4,22.1,0.0,20.2,10.7,7.28,30.72,21,24,0.126,0.061,0.135,0.118,True
1951-06-19,4.34,0.0,0.0,10.89,35.7,44.4,24.5,0.0,23.8,13.6,8.68,28.73,13,54,0.126,0.061,0.135,0.118,True
1951-06-20,4.34,0.0,0.0,10.95,35.6,43.2,26.5,0.0,25.2,13.4,8.15,30.03,13,8,0.126,0.06,0.135,0.118,True
1951-06-21,4.34,0.0,0.0,10.02,34.3,41.0,26.6,0.0,21.0,11.0,7.3,30.74,10,0,0.126,0.06,0.135,0.118,True
1951-06-22,4.34,0.0,0.0,9.67,32.3,40.0,23.8,0.0,20.6,11.1,6.58,30.95,15,0,0.126,0.06,0.135,0.118,True
1951-06-23,4.31,0.0,0.0,9.29,30.9,39.3,21.6,0.0,18.4,11.1,6.32,31.39,27,0,0.126,0.06,0.135,0.118,True
1951-06-24,4.31,0.0,0.0,9.1,30.9,39.6,21.0,0.0,18.0,11.1,6.41,31.12,32,7,0.126,0.059,0.135,0.117,True
1951-06-25,4.31,0.0,0.0,8.92,31.7,39.9,22.8,0.0,19.5,11.7,6.13,30.1,38,0,0.126,0.059,0.135,0.117,True
1951-06-26,4.31,0.0,0.0,9.52,33.3,41.6,23.9,0.0,21.3,11.0,7.35,29.83,28,7,0.126,0.059,0.135,0.117,True
1951-06-27,4.28,0.0,0.0,9.36,32.1,40.1,23.3,0.0,19.8,11.1,6.4,30.78,28,5,0.126,0.059,0.135,0.117,True
1951-06-28,4.28,0.0,0.0,8.91,32.3,38.8,26.4,0.0,18.3,13.8,5.04,29.48,43,3,0.126,0.059,0.135,0.117,True
1951-06-29,4.28,0.0,0.0,9.05,33.5,39.8,27.5,0.0,18.9,12.8,5.6,29.03,39,8,0.126,0.058,0.135,0.117,True
1951-06-30,4.28,0.0,0.0,9.41,33.2,40.0,26.6,0.0,21.3,13.7,5.8,29.23,35,7,0.126,0.058,0.135,0.117,True
1951-07-01,4.28,0.0,0.0,9.5,32.8,39.1,26.7,0.0,23.2,15.2,5.22,29.21,37,0,0.126,0.058,0.135,0.117,True
1951-07-02,4.28,0.0,0.0,9.34,32.5,38.8,27.0,0.0,22.2,15.7,4.9,29.15,40,0,0.126,0.058,0.135,0.117,True
1951-07-03,4.28,0.0,0.0,8.96,33.1,39.6,27.2,0.0,19.3,13.0,5.32,29.13,39,11,0.126,0.059,0.135,0.117,True
1951-07-04,4.28,0.0,0.0,7.78,33.6,39.6,28.2,0.0,16.8,10.3,5.15,26.21,40,47,0.126,0.062,0.135,0.117,True
1951-07-05,4.28,1.1,1.1,7.47,33.4,40.2,28.0,4.0,18.3,8.0,5.35,27.25,49,69,0.127,0.075,0.135,0.117,True
1951-07-06,4.28,1.3,1.3,7.33,33.9,40.2,27.7,1.0,18.5,8.4,5.42,25.61,46,43,0.128,0.089,0.135,0.117,True
1951-07-07,4.28,1.4,1.4,7.91,33.7,40.3,27.9,3.0,19.9,11.5,5.32,26.06,49,26,0.128,0.094,0.135,0.117,True
1951-07-08,4.28,0.0,0.0,8.03,32.8,38.7,27.7,0.0,20.5,12.3,4.49,27.72,53,38,0.128,0.091,0.135,0.117,True
1951-07-09,4.28,0.0,0.0,8.19,33.2,40.4,27.2,0.0,19.8,12.1,5.62,28.22,51,57,0.127,0.079,0.135,0.117,True
1951-07-10,4.28,1.4,1.4,7.31,32.7,38.5,28.0,1.0,19.4,12.4,4.54,24.53,54,51,0.127,0.078,0.135,0.116,True
1951-07-11,4.28,0.8,0.8,5.77,31.4,36.6,27.7,5.0,18.1,9.9,3.62,20.52,63,85,0.128,0.085,0.135,0.116,True
1951-07-12,4.28,2.3,2.3,6.09,31.7,39.0,27.1,2.0,14.8,9.8,4.95,21.86,60,88,0.128,0.092,0.135,0.116,True
1951-07-13,4.28,7.6,7.6,4.13,28.7,32.2,26.3,13.0,11.6,8.4,2.04,17.15,75,76,0.132,0.143,0.135,0.117,True
