fecha,nombre_comun,nombre_cientifico,codigo_especie,cantidad,es_exotica
2023-04-11 07:14:00,Curve-billed Thrasher,Toxostoma curvirostre,cubthr,1,False
2023-04-11 07:14:00,Pyrrhuloxia,Cardinalis sinuatus,pyrrhu,1,False
2023-04-11 07:14:00,Cliff Swallow,Petrochelidon pyrrhonota,cliswa,20,False
2023-04-11 07:14:00,Verdin,Auriparus flaviceps,verdin,3,False
2023-04-11 07:14:00,American Kestrel,Falco sparverius,amekes,1,False
2023-04-11 07:14:00,Crested Caracara,Caracara plancus,y00678,1,False
2023-04-11 07:14:00,Swainson's Hawk,Buteo swainsoni,swahaw,1,False
2023-04-11 07:14:00,Osprey,Pandion haliaetus,osprey,1,False
2023-04-11 07:14:00,Turkey Vulture,Cathartes aura,turvul,4,False
2023-04-11 07:14:00,Black Vulture,Coragyps atratus,blkvul,5,False
2023-04-11 07:14:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,8,False
2023-04-11 07:14:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,2,False
2023-05-13 06:15:00,Killdeer,Charadrius vociferus,killde,9,False
2023-05-13 06:15:00,Spotted Sandpiper,Actitis macularius,sposan,3,False
2023-05-13 06:15:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,14,False
2023-05-13 06:15:00,Eared Grebe,Podiceps nigricollis,eargre,2,False
2023-05-13 06:15:00,Clark's Grebe,Aechmophorus clarkii,clagre,2,False
2023-05-13 06:15:00,American Avocet,Recurvirostra americana,ameavo,7,False
2023-05-13 06:15:00,Least Grebe,Tachybaptus dominicus,leagre,5,False
2023-05-13 06:15:00,Black-necked Stilt,Himantopus mexicanus,bknsti,14,False
2023-05-13 06:15:00,Inca Dove,Columbina inca,incdov,1,False
2023-05-13 06:15:00,Mourning Dove,Zenaida macroura,moudov,37,False
2023-05-13 06:15:00,White-winged Dove,Zenaida asiatica,whwdov,8,False
2023-05-13 06:15:00,Common Ground Dove,Columbina passerina,cogdov,6,False
2023-05-13 06:15:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,1,True
2023-05-13 06:15:00,Rock Pigeon,Columba livia,rocpig,6,True
2023-05-13 06:15:00,Ruddy Duck,Oxyura jamaicensis,rudduc,14,False
2023-05-13 06:15:00,Mexican Duck,Anas diazi,mexduc,2,False
2023-05-13 06:15:00,Roseate Spoonbill,Platalea ajaja,rosspo1,5,False
2023-05-13 06:15:00,American Coot,Fulica americana,y00475,9,False
2023-05-13 06:15:00,Snowy Egret,Egretta thula,snoegr,3,False
2023-05-13 06:15:00,Black Vulture,Coragyps atratus,blkvul,1,False
2023-05-13 06:15:00,Great Blue Heron,Ardea herodias,grbher3,2,False
2023-05-13 06:15:00,Pyrrhuloxia,Cardinalis sinuatus,pyrrhu,2,False
2023-05-13 06:15:00,Great Egret,Ardea alba,greegr,5,False
2023-05-13 06:15:00,Brown-headed Cowbird,Molothrus ater,bnhcow,2,False
2023-05-13 06:15:00,Hooded Oriole,Icterus cucullatus,hooori,1,False
2023-05-13 06:15:00,Rufous-winged Sparrow,Peucaea carpalis,ruwspa,1,False
2023-05-13 06:15:00,House Finch,Haemorhous mexicanus,houfin,4,False
2023-05-13 06:15:00,House Sparrow,Passer domesticus,houspa,3,True
2023-05-13 06:15:00,Northern Mockingbird,Mimus polyglottos,normoc,1,False
2023-05-13 06:15:00,Bendire's Thrasher,Toxostoma bendirei,benthr,1,False
2023-05-13 06:15:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,6,False
2023-05-13 06:15:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,1,False
2023-05-13 06:15:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,4,False
2023-05-13 06:15:00,Cliff Swallow,Petrochelidon pyrrhonota,cliswa,80,False
2023-05-13 06:15:00,Verdin,Auriparus flaviceps,verdin,5,False
2023-05-13 06:15:00,Western Kingbird,Tyrannus verticalis,weskin,1,False
2023-05-13 06:15:00,Tropical Kingbird,Tyrannus melancholicus,trokin,1,False
2023-05-13 06:15:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,1,False
2023-05-13 06:15:00,Turkey Vulture,Cathartes aura,turvul,1,False
2023-05-13 06:15:00,European Starling,Sturnus vulgaris,eursta,1,True
2023-08-09 06:42:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,260,False
2023-08-09 06:42:00,Wood Stork,Mycteria americana,woosto,40,False
2023-08-09 06:42:00,Clark's Grebe,Aechmophorus clarkii,clagre,6,False
2023-08-09 06:42:00,Western Grebe,Aechmophorus occidentalis,wesgre,8,False
2023-08-09 06:42:00,California Gull,Larus californicus,calgul,3,False
2023-08-09 06:42:00,Greater Yellowlegs,Tringa melanoleuca,greyel,1,False
2023-08-09 06:42:00,Willet,Tringa semipalmata,willet1,1,False
2023-08-09 06:42:00,Common Ground Dove,Columbina passerina,cogdov,2,False
2023-08-09 06:42:00,Killdeer,Charadrius vociferus,killde,12,False
2023-08-09 06:42:00,Mourning Dove,Zenaida macroura,moudov,35,False
2023-08-09 06:42:00,White-winged Dove,Zenaida asiatica,whwdov,4,False
2023-08-09 06:42:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,1,True
2023-08-09 06:42:00,Ruddy Duck,Oxyura jamaicensis,rudduc,2,False
2023-08-09 06:42:00,Mexican Duck,Anas diazi,mexduc,3,False
2023-08-09 06:42:00,Roseate Spoonbill,Platalea ajaja,rosspo1,15,False
2023-08-09 06:42:00,Spotted Sandpiper,Actitis macularius,sposan,2,False
2023-08-09 06:42:00,Snowy Egret,Egretta thula,snoegr,4,False
2023-08-09 06:42:00,American Avocet,Recurvirostra americana,ameavo,2,False
2023-08-09 06:42:00,Great Blue Heron,Ardea herodias,grbher3,5,False
2023-08-09 06:42:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,85,False
2023-08-09 06:42:00,Brown-headed Cowbird,Molothrus ater,bnhcow,8,False
2023-08-09 06:42:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,8,False
2023-08-09 06:42:00,Canyon Towhee,Melozone fusca,cantow,2,False
2023-08-09 06:42:00,Rufous-winged Sparrow,Peucaea carpalis,ruwspa,3,False
2023-08-09 06:42:00,Pyrrhuloxia,Cardinalis sinuatus,pyrrhu,1,False
2023-08-09 06:42:00,House Finch,Haemorhous mexicanus,houfin,60,False
2023-08-09 06:42:00,Lark Sparrow,Chondestes grammacus,larspa,6,False
2023-08-09 06:42:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,2,False
2023-08-09 06:42:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,3,False
2023-08-09 06:42:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,90,False
2023-08-09 06:42:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,3,False
2023-08-09 06:42:00,Tropical Kingbird,Tyrannus melancholicus,trokin,2,False
2023-08-09 06:42:00,Great Egret,Ardea alba,greegr,26,False
2023-08-09 06:42:00,Verdin,Auriparus flaviceps,verdin,5,False
2023-08-09 06:42:00,Tree Swallow,Tachycineta bicolor,treswa,2,False
2023-08-09 06:42:00,Western Kingbird,Tyrannus verticalis,weskin,8,False
2023-08-13 06:19:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,2,False
2023-08-13 06:19:00,Hooded Oriole,Icterus cucullatus,hooori,1,False
2023-08-13 06:19:00,Western Cattle-Egret,Ardea ibis,categr1,1,False
2023-08-13 06:19:00,Mexican Duck,Anas diazi,mexduc,2,False
2023-08-13 06:19:00,Lazuli Bunting,Passerina amoena,lazbun,1,False
2023-08-13 06:27:00,Ladder-backed Woodpecker,Dryobates scalaris,labwoo,1,False
2023-08-13 06:27:00,Inca Dove,Columbina inca,incdov,1,False
2023-08-13 06:27:00,Willet,Tringa semipalmata,willet1,1,False
2023-08-13 06:27:00,Barn Swallow,Hirundo rustica,barswa,1,False
2023-08-13 06:27:00,Curve-billed Thrasher,Toxostoma curvirostre,cubthr,1,False
2023-08-13 06:27:00,Phainopepla,Phainopepla nitens,phaino,1,False
2023-08-13 06:27:00,Bronzed Cowbird,Molothrus aeneus,brocow,1,False
2023-08-13 06:27:00,American Kestrel,Falco sparverius,amekes,1,False
2023-08-13 07:34:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,49,False
2023-08-13 07:34:00,Double-crested Cormorant,Nannopterum auritum,doccor,1,False
2023-08-13 07:34:00,Wood Stork,Mycteria americana,woosto,33,False
2023-08-13 07:34:00,Ring-billed Gull,Larus delawarensis,ribgul,1,False
2023-08-13 07:34:00,Western Sandpiper,Calidris mauri,wessan,3,False
2023-08-13 07:34:00,Least Sandpiper,Calidris minutilla,leasan,3,False
2023-08-13 07:34:00,Greater Yellowlegs,Tringa melanoleuca,greyel,2,False
2023-08-13 07:34:00,Spotted Sandpiper,Actitis macularius,sposan,1,False
2023-08-13 07:34:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,2,False
2023-08-13 07:34:00,American Avocet,Recurvirostra americana,ameavo,3,False
2023-08-13 07:34:00,Black-necked Stilt,Himantopus mexicanus,bknsti,4,False
2023-08-13 07:34:00,American Coot,Fulica americana,y00475,8,False
2023-08-13 07:34:00,Broad-billed Hummingbird,Cynanthus latirostris,brbhum,2,False
2023-08-13 07:34:00,Mourning Dove,Zenaida macroura,moudov,95,False
2023-08-13 07:34:00,White-winged Dove,Zenaida asiatica,whwdov,93,False
2023-08-13 07:34:00,Common Ground Dove,Columbina passerina,cogdov,4,False
2023-08-13 07:34:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,3,True
2023-08-13 07:34:00,Rock Pigeon,Columba livia,rocpig,2,True
2023-08-13 07:34:00,Ruddy Duck,Oxyura jamaicensis,rudduc,6,False
2023-08-13 07:34:00,Killdeer,Charadrius vociferus,killde,12,False
2023-08-13 07:34:00,Roseate Spoonbill,Platalea ajaja,rosspo1,11,False
2023-08-13 07:34:00,Snowy Egret,Egretta thula,snoegr,1,False
2023-08-13 07:34:00,Great Egret,Ardea alba,greegr,21,False
2023-08-13 07:34:00,Black-crowned Night Heron,Nycticorax nycticorax,bcnher,1,False
2023-08-13 07:34:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,1,False
2023-08-13 07:34:00,Brown-headed Cowbird,Molothrus ater,bnhcow,20,False
2023-08-13 07:34:00,Lark Sparrow,Chondestes grammacus,larspa,33,False
2023-08-13 07:34:00,House Finch,Haemorhous mexicanus,houfin,6,False
2023-08-13 07:34:00,Northern Mockingbird,Mimus polyglottos,normoc,2,False
2023-08-13 07:34:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,2,False
2023-08-13 07:34:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,1,False
2023-08-13 07:34:00,Verdin,Auriparus flaviceps,verdin,2,False
2023-08-13 07:34:00,Rufous-winged Sparrow,Peucaea carpalis,ruwspa,2,False
2023-08-13 07:34:00,Tropical Kingbird,Tyrannus melancholicus,trokin,2,False
2023-08-13 07:34:00,Ash-throated Flycatcher,Myiarchus cinerascens,astfly,1,False
2023-08-13 07:34:00,Monk Parakeet,Myiopsitta monachus,monpar,1,True
2023-08-13 07:34:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,1,False
2023-08-13 07:34:00,Swainson's Hawk,Buteo swainsoni,swahaw,1,False
2023-08-13 07:34:00,Turkey Vulture,Cathartes aura,turvul,3,False
2023-08-13 07:34:00,Black Vulture,Coragyps atratus,blkvul,3,False
2023-08-13 07:34:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,30,False
2023-08-13 07:34:00,Western Kingbird,Tyrannus verticalis,weskin,7,False
2023-08-13 07:34:00,Great Blue Heron,Ardea herodias,grbher3,11,False
2023-10-14 06:54:00,Least Sandpiper,Calidris minutilla,leasan,3,False
2023-10-14 06:54:00,Ring-billed Gull,Larus delawarensis,ribgul,20,False
2023-10-14 06:54:00,Eared Grebe,Podiceps nigricollis,eargre,1,False
2023-10-14 06:54:00,Clark's Grebe,Aechmophorus clarkii,clagre,5,False
2023-10-14 06:54:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,224,False
2023-10-14 06:54:00,Western Cattle-Egret,Ardea ibis,categr1,31,False
2023-10-14 06:54:00,Black-crowned Night Heron,Nycticorax nycticorax,bcnher,22,False
2023-10-14 06:54:00,Snowy Egret,Egretta thula,snoegr,1,False
2023-10-14 06:54:00,Great Egret,Ardea alba,greegr,66,False
2023-10-14 06:54:00,Greater Yellowlegs,Tringa melanoleuca,greyel,2,False
2023-10-14 06:54:00,Roseate Spoonbill,Platalea ajaja,rosspo1,14,False
2023-10-14 06:54:00,Spotted Sandpiper,Actitis macularius,sposan,6,False
2023-10-14 06:54:00,Mexican Duck,Anas diazi,mexduc,7,False
2023-10-14 06:54:00,Killdeer,Charadrius vociferus,killde,7,False
2023-10-14 06:54:00,American Avocet,Recurvirostra americana,ameavo,92,False
2023-10-14 06:54:00,Black-necked Stilt,Himantopus mexicanus,bknsti,12,False
2023-10-14 06:54:00,American Coot,Fulica americana,y00475,111,False
2023-10-14 06:54:00,Mourning Dove,Zenaida macroura,moudov,93,False
2023-10-14 06:54:00,White-winged Dove,Zenaida asiatica,whwdov,16,False
2023-10-14 06:54:00,Rock Pigeon,Columba livia,rocpig,4,True
2023-10-14 06:54:00,Ruddy Duck,Oxyura jamaicensis,rudduc,100,False
2023-10-14 06:54:00,Northern Pintail,Anas acuta,norpin,1,False
2023-10-14 06:54:00,Northern Shoveler,Spatula clypeata,norsho,76,False
2023-10-14 06:54:00,Blue-winged Teal,Spatula discors,buwtea,2,False
2023-10-14 06:54:00,Great Blue Heron,Ardea herodias,grbher3,17,False
2023-10-14 06:54:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,19,False
2023-10-14 06:54:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,800,False
2023-10-14 06:54:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,5,False
2023-10-14 06:54:00,Turkey Vulture,Cathartes aura,turvul,7,False
2023-10-14 06:54:00,Black Vulture,Coragyps atratus,blkvul,16,False
2023-10-14 06:54:00,Yellow Warbler,Setophaga petechia,yelwar,1,False
2023-10-14 06:54:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,7,False
2023-10-14 06:54:00,Brewer's Blackbird,Euphagus cyanocephalus,brebla,3,False
2023-10-14 06:54:00,Brown-headed Cowbird,Molothrus ater,bnhcow,44,False
2023-10-14 06:54:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,1,False
2023-10-14 06:54:00,Vesper Sparrow,Pooecetes gramineus,vesspa,1,False
2023-10-14 06:54:00,Lark Sparrow,Chondestes grammacus,larspa,5,False
2023-10-14 06:54:00,Rufous-winged Sparrow,Peucaea carpalis,ruwspa,1,False
2023-10-14 06:54:00,House Finch,Haemorhous mexicanus,houfin,8,False
2023-10-14 06:54:00,American Pipit,Anthus rubescens,amepip,2,False
2023-10-14 06:54:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,1,False
2023-10-14 06:54:00,Rock Wren,Salpinctes obsoletus,rocwre,3,False
2023-10-14 06:54:00,Green-tailed Towhee,Pipilo chlorurus,gnttow,1,False
2023-10-14 06:54:00,Verdin,Auriparus flaviceps,verdin,3,False
2023-10-14 06:54:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,1,False
2023-10-14 06:54:00,Osprey,Pandion haliaetus,osprey,1,False
2023-10-14 06:54:00,Cooper's Hawk,Astur cooperii,coohaw,1,False
2023-10-14 06:54:00,Swainson's Hawk,Buteo swainsoni,swahaw,3,False
2023-10-14 06:54:00,American Kestrel,Falco sparverius,amekes,1,False
2023-10-14 06:54:00,Merlin,Falco columbarius,merlin,1,False
2023-10-14 06:54:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,2,False
2023-10-14 06:54:00,Say's Phoebe,Sayornis saya,saypho,2,False
2023-10-14 06:54:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,4,False
2023-10-14 06:54:00,Ash-throated Flycatcher,Myiarchus cinerascens,astfly,1,False
2023-10-14 06:54:00,Western Kingbird,Tyrannus verticalis,weskin,3,False
2023-10-14 06:54:00,Loggerhead Shrike,Lanius ludovicianus,logshr,2,False
2023-10-29 06:31:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,150,False
2023-10-29 06:31:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,290,False
2023-10-29 06:31:00,Great Egret,Ardea alba,greegr,10,False
2023-10-29 06:31:00,Black-crowned Night Heron,Nycticorax nycticorax,bcnher,1,False
2023-10-29 06:31:00,Black Vulture,Coragyps atratus,blkvul,12,False
2023-10-29 06:31:00,Eared Grebe,Podiceps nigricollis,eargre,42,False
2023-10-29 06:31:00,Northern Shoveler,Spatula clypeata,norsho,2,False
2023-10-29 06:31:00,Killdeer,Charadrius vociferus,killde,7,False
2023-10-29 06:31:00,American Avocet,Recurvirostra americana,ameavo,1,False
2023-10-29 06:31:00,Black-necked Stilt,Himantopus mexicanus,bknsti,9,False
2023-10-29 06:31:00,Mourning Dove,Zenaida macroura,moudov,29,False
2023-10-29 06:31:00,Inca Dove,Columbina inca,incdov,6,False
2023-10-29 06:31:00,Turkey Vulture,Cathartes aura,turvul,5,False
2023-10-29 06:31:00,Least Grebe,Tachybaptus dominicus,leagre,20,False
2023-10-29 06:31:00,Cooper's Hawk,Astur cooperii,coohaw,1,False
2023-10-29 06:31:00,Say's Phoebe,Sayornis saya,saypho,1,False
2023-10-29 06:31:00,Monk Parakeet,Myiopsitta monachus,monpar,6,True
2023-10-29 06:31:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,1,False
2023-10-29 06:31:00,American Barn Owl,Tyto furcata,brnowl,1,False
2023-10-29 06:31:00,Yellow Warbler,Setophaga petechia,yelwar,1,False
2023-10-29 06:31:00,Brown-headed Cowbird,Molothrus ater,bnhcow,89,False
2023-10-29 06:31:00,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,yehbla,15,False
2023-10-29 06:31:00,Lark Bunting,Calamospiza melanocorys,larbun,1,False
2023-10-29 06:31:00,Black-throated Sparrow,Amphispiza bilineata,bktspa,1,False
2023-10-29 06:31:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,14,False
2023-10-29 06:31:00,Blue-gray Gnatcatcher,Polioptila caerulea,buggna,2,False
2023-10-29 06:31:00,Northern Rough-winged Swallow,Stelgidopteryx serripennis,nrwswa,18,False
2023-10-29 06:31:00,Common Raven,Corvus corax,comrav,8,False
2023-10-29 06:31:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,1,False
2023-10-29 06:31:00,Black Phoebe,Sayornis nigricans,blkpho,1,False
2023-10-29 06:31:00,House Finch,Haemorhous mexicanus,houfin,2,False
2023-12-28 10:56:00,Cactus Wren,Campylorhynchus brunneicapillus,cacwre,1,False
2023-12-28 11:21:00,Black-necked Stilt,Himantopus mexicanus,bknsti,39,False
2023-12-28 11:21:00,Western Grebe,Aechmophorus occidentalis,wesgre,1,False
2023-12-28 11:21:00,Ring-billed Gull,Larus delawarensis,ribgul,38,False
2023-12-28 11:21:00,Clark's Grebe,Aechmophorus clarkii,clagre,1,False
2023-12-28 11:21:00,Least Sandpiper,Calidris minutilla,leasan,7,False
2023-12-28 11:21:00,Spotted Sandpiper,Actitis macularius,sposan,10,False
2023-12-28 11:21:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,155,False
2023-12-28 11:21:00,American Avocet,Recurvirostra americana,ameavo,95,False
2023-12-28 11:21:00,American Coot,Fulica americana,y00475,20,False
2023-12-28 11:21:00,Gadwall,Mareca strepera,gadwal,2,False
2023-12-28 11:21:00,Mourning Dove,Zenaida macroura,moudov,10,False
2023-12-28 11:21:00,Ruddy Duck,Oxyura jamaicensis,rudduc,900,False
2023-12-28 11:21:00,Lesser Scaup,Aythya affinis,lessca,5,False
2023-12-28 11:21:00,Green-winged Teal,Anas crecca,gnwtea,7,False
2023-12-28 11:21:00,Northern Pintail,Anas acuta,norpin,526,False
2023-12-28 11:21:00,Northern Shoveler,Spatula clypeata,norsho,1050,False
2023-12-28 11:21:00,Blue-winged Teal,Spatula discors,buwtea,1,False
2023-12-28 11:21:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,4,False
2023-12-28 11:21:00,Broad-billed Hummingbird,Cynanthus latirostris,brbhum,1,False
2023-12-28 11:21:00,Snowy Egret,Egretta thula,snoegr,2,False
2023-12-28 11:21:00,Black-throated Sparrow,Amphispiza bilineata,bktspa,1,False
2023-12-28 11:21:00,Great Blue Heron,Ardea herodias,grbher3,9,False
2023-12-28 11:21:00,Great Egret,Ardea alba,greegr,16,False
2023-12-28 11:21:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,5,False
2023-12-28 11:21:00,White-crowned Sparrow,Zonotrichia leucophrys,whcspa,4,False
2023-12-28 11:21:00,Lark Sparrow,Chondestes grammacus,larspa,10,False
2023-12-28 11:21:00,House Finch,Haemorhous mexicanus,houfin,4,False
2023-12-28 11:21:00,Blue-gray Gnatcatcher,Polioptila caerulea,buggna,2,False
2023-12-28 11:21:00,Verdin,Auriparus flaviceps,verdin,1,False
2023-12-28 11:21:00,Loggerhead Shrike,Lanius ludovicianus,logshr,2,False
2023-12-28 11:21:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,1,False
2023-12-28 11:21:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,1,False
2023-12-28 11:21:00,American Kestrel,Falco sparverius,amekes,2,False
2023-12-28 11:21:00,Ladder-backed Woodpecker,Dryobates scalaris,labwoo,1,False
2023-12-28 11:21:00,Gila Woodpecker,Melanerpes uropygialis,gilwoo,1,False
2023-12-28 11:21:00,Red-tailed Hawk,Buteo jamaicensis,rethaw,1,False
2023-12-28 11:21:00,Northern Harrier,Circus hudsonius,norhar2,2,False
2023-12-28 11:21:00,Cooper's Hawk,Astur cooperii,coohaw,1,False
2023-12-28 11:21:00,Turkey Vulture,Cathartes aura,turvul,13,False
2023-12-28 11:21:00,Black Vulture,Coragyps atratus,blkvul,15,False
2023-12-28 11:21:00,Say's Phoebe,Sayornis saya,saypho,2,False
2023-12-28 11:21:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,34,False
2024-01-18 07:12:00,Killdeer,Charadrius vociferus,killde,9,False
2024-01-18 07:12:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,360,False
2024-01-18 07:12:00,Spotted Sandpiper,Actitis macularius,sposan,4,False
2024-01-18 07:12:00,Greater Yellowlegs,Tringa melanoleuca,greyel,3,False
2024-01-18 07:12:00,Western Grebe,Aechmophorus occidentalis,wesgre,1,False
2024-01-18 07:12:00,Western Sandpiper,Calidris mauri,wessan,50,False
2024-01-18 07:12:00,Eared Grebe,Podiceps nigricollis,eargre,1,False
2024-01-18 07:12:00,Neotropic Cormorant,Nannopterum brasilianum,neocor,2,False
2024-01-18 07:12:00,American Avocet,Recurvirostra americana,ameavo,80,False
2024-01-18 07:12:00,Least Sandpiper,Calidris minutilla,leasan,17,False
2024-01-18 07:12:00,Black-necked Stilt,Himantopus mexicanus,bknsti,62,False
2024-01-18 07:12:00,Gadwall,Mareca strepera,gadwal,24,False
2024-01-18 07:12:00,Mourning Dove,Zenaida macroura,moudov,270,False
2024-01-18 07:12:00,White-winged Dove,Zenaida asiatica,whwdov,15,False
2024-01-18 07:12:00,Eurasian Collared-Dove,Streptopelia decaocto,eucdov,1,True
2024-01-18 07:12:00,Rock Pigeon,Columba livia,rocpig,9,True
2024-01-18 07:12:00,Ruddy Duck,Oxyura jamaicensis,rudduc,400,False
2024-01-18 07:12:00,Lesser Scaup,Aythya affinis,lessca,4,False
2024-01-18 07:12:00,Green-winged Teal,Anas crecca,gnwtea,20,False
2024-01-18 07:12:00,Northern Pintail,Anas acuta,norpin,500,False
2024-01-18 07:12:00,Northern Shoveler,Spatula clypeata,norsho,800,False
2024-01-18 07:12:00,Western Cattle-Egret,Ardea ibis,categr1,40,False
2024-01-18 07:12:00,American Coot,Fulica americana,y00475,1,False
2024-01-18 07:12:00,Great Egret,Ardea alba,greegr,10,False
2024-01-18 07:12:00,Ring-billed Gull,Larus delawarensis,ribgul,12,False
2024-01-18 07:12:00,American White Pelican,Pelecanus erythrorhynchos,amwpel,14,False
2024-01-18 07:12:00,Great Blue Heron,Ardea herodias,grbher3,7,False
2024-01-18 07:12:00,Great-tailed Grackle,Quiscalus mexicanus,grtgra,42,False
2024-01-18 07:12:00,Brown-headed Cowbird,Molothrus ater,bnhcow,200,False
2024-01-18 07:12:00,Red-winged Blackbird,Agelaius phoeniceus,rewbla,5,False
2024-01-18 07:12:00,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,yehbla,70,False
2024-01-18 07:12:00,American Pipit,Anthus rubescens,amepip,18,False
2024-01-18 07:12:00,Rock Wren,Salpinctes obsoletus,rocwre,2,False
2024-01-18 07:12:00,Black-tailed Gnatcatcher,Polioptila melanura,bktgna,3,False
2024-01-18 07:12:00,Barn Swallow,Hirundo rustica,barswa,14,False
2024-01-18 07:12:00,Northern Rough-winged Swallow,Stelgidopteryx serripennis,nrwswa,1,False
2024-01-18 07:12:00,Verdin,Auriparus flaviceps,verdin,10,False
2024-01-18 07:12:00,House Finch,Haemorhous mexicanus,houfin,7,False
2024-01-18 07:12:00,Vermilion Flycatcher,Pyrocephalus rubinus,verfly,3,False
2024-01-18 07:12:00,Loggerhead Shrike,Lanius ludovicianus,logshr,1,False
2024-01-18 07:12:00,Black Vulture,Coragyps atratus,blkvul,70,False
2024-01-18 07:12:00,Turkey Vulture,Cathartes aura,turvul,16,False
2024-01-18 07:12:00,Northern Harrier,Circus hudsonius,norhar2,1,False
2024-01-18 07:12:00,Red-tailed Hawk,Buteo jamaicensis,rethaw,4,False
2024-01-18 07:12:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,6,False
2024-01-18 07:12:00,Crested Caracara,Caracara plancus,y00678,10,False
2024-01-18 07:12:00,American Kestrel,Falco sparverius,amekes,2,False
2024-01-18 07:12:00,Peregrine Falcon,Falco peregrinus,perfal,1,False
2024-01-18 07:12:00,Black Phoebe,Sayornis nigricans,blkpho,2,False
2024-01-18 07:12:00,Say's Phoebe,Sayornis saya,saypho,1,False
2024-02-17 16:04:00,American Avocet,Recurvirostra americana,ameavo,56,False
2024-02-17 16:04:00,Spotted Sandpiper,Actitis macularius,sposan,1,False
2024-02-17 16:04:00,Long-billed Dowitcher,Limnodromus scolopaceus,lobdow,4,False
2024-02-17 16:04:00,Killdeer,Charadrius vociferus,killde,11,False
2024-02-17 16:04:00,Least Sandpiper,Calidris minutilla,leasan,25,False
2024-02-17 16:04:00,Black-necked Stilt,Himantopus mexicanus,bknsti,53,False
2024-02-17 16:04:00,Gadwall,Mareca strepera,gadwal,10,False
2024-02-17 16:04:00,Mourning Dove,Zenaida macroura,moudov,192,False
2024-02-17 16:04:00,White-winged Dove,Zenaida asiatica,whwdov,2,False
2024-02-17 16:04:00,Rock Pigeon,Columba livia,rocpig,2,True
2024-02-17 16:04:00,Green-winged Teal,Anas crecca,gnwtea,3,False
2024-02-17 16:04:00,Northern Shoveler,Spatula clypeata,norsho,400,False
2024-02-17 16:04:00,Ring-billed Gull,Larus delawarensis,ribgul,56,False
2024-02-17 16:04:00,American Coot,Fulica americana,y00475,4,False
2024-02-17 16:04:00,Roseate Spoonbill,Platalea ajaja,rosspo1,2,False
2024-02-17 16:04:00,Ladder-backed Woodpecker,Dryobates scalaris,labwoo,2,False
2024-02-17 16:04:00,Great Blue Heron,Ardea herodias,grbher3,2,False
2024-02-17 16:04:00,Yellow-rumped Warbler,Setophaga coronata,yerwar,3,False
2024-02-17 16:04:00,Great Egret,Ardea alba,greegr,7,False
